# t (s)	mx ()	my ()	mz ()	E_total (J)	MaxAngle (rad)
0	1.057608e-09	7.2427625e-10	0.9795362	-2.0725771e-17	0.2662736
2.521361540894311e-12	5.967049e-10	7.7365875e-10	0.97465837	-2.0706956e-17	0.24788925
5.048480941600755e-12	2.4691235e-10	1.1522577e-09	0.97066414	-2.0672625e-17	0.2386336
7.522112050763384e-12	-2.7983402e-10	1.0534927e-09	0.9679717	-2.062771e-17	0.23586856
1.004428193229e-11	-4.9382474e-11	5.925897e-10	0.9668841	-2.0574556e-17	0.23385665
1.251609438902968e-11	-1.3168659e-10	-3.2921648e-11	0.9676371	-2.0519371e-17	0.23484255
1.5036654199186838e-11	5.925897e-10	1.975299e-10	0.97019225	-2.0462744e-17	0.23510064
1.7507295399614468e-11	6.5843296e-11	2.6337318e-10	0.97418743	-2.0407846e-17	0.24005869
2.0026973040077464e-11	-6.5843296e-11	-4.609031e-10	0.97929776	-2.0352043e-17	0.25178647
2.2546334558306397e-11	8.5596286e-10	-7.901196e-10	0.9845518	-2.0294928e-17	0.30832487
2.5016106972527402e-11	1.0864144e-09	-9.218062e-10	0.9879506	-2.0239005e-17	0.57348305
2.7535142224245565e-11	1.9752988e-09	-6.58433e-10	0.98523045	-2.0205092e-17	0.40663555
3.000466155228029e-11	2.3703588e-09	4.609031e-10	0.9720119	-2.0240466e-17	0.21898064
3.252343656770867e-11	2.2386721e-09	1.4485525e-09	0.949694	-2.0332965e-17	0.21728012
3.5042115295333925e-11	1.1851794e-09	2.633732e-09	0.9245724	-2.0400345e-17	0.21783352
3.751130024402071e-11	7.571979e-10	1.0534927e-09	0.9025589	-2.0414227e-17	0.2207031
4.0029743144364895e-11	1.0699536e-09	9.876494e-10	0.88561803	-2.0393107e-17	0.22053696
4.254796681919101e-11	8.6007806e-10	4.609031e-10	0.8741683	-2.0363613e-17	0.21852304
4.5016693668650286e-11	1.2016401e-09	9.876495e-11	0.867229	-2.0335928e-17	0.21999025
4.7534798810877406e-11	1.4897046e-09	-2.9629485e-10	0.8634759	-2.0310295e-17	0.2200031
5.000355474795722e-11	1.8106907e-09	-4.609031e-10	0.8621724	-2.0288487e-17	0.22028068
5.2521691832151177e-11	2.3703588e-09	-5.2674637e-10	0.86253	-2.0270258e-17	0.22092734
5.50398084092042e-11	2.9629483e-09	0	0.8640351	-2.0255953e-17	0.22159006
5.750854130076353e-11	3.2263217e-09	6.58433e-10	0.86621946	-2.0244953e-17	0.22197835
6.002664952992166e-11	3.8189114e-09	9.876494e-10	0.8688929	-2.0235776e-17	0.22173998
6.254472987130034e-11	3.4403123e-09	1.3497876e-09	0.8718632	-2.0227686e-17	0.22056065
6.501346728531271e-11	3.8189114e-09	1.9423774e-09	0.87498367	-2.0220091e-17	0.21827959
6.753157740128206e-11	3.654303e-09	1.9752988e-09	0.87832576	-2.0212128e-17	0.21814138
7.00002983444004e-11	3.654303e-09	2.1069855e-09	0.8817279	-2.020369e-17	0.21671979
7.251840736841728e-11	3.8847547e-09	2.633732e-09	0.8853269	-2.0194023e-17	0.21576248
7.503652506218751e-11	4.5431876e-09	3.9505976e-09	0.889087	-2.0182873e-17	0.21515974
7.750526491577204e-11	4.2468926e-09	4.7407176e-09	0.89297897	-2.0170048e-17	0.21399865
8.002336937469893e-11	3.753068e-09	5.464994e-09	0.89721906	-2.01545e-17	0.2140211
8.254148994256444e-11	3.753068e-09	6.650173e-09	0.9018039	-2.013582e-17	0.21345404
8.501022606540831e-11	2.897105e-09	8.230412e-09	0.90671504	-2.0113712e-17	0.21325897
8.752834403028548e-11	9.218062e-10	8.559629e-09	0.91224617	-2.0086357e-17	0.21399136
9.00464767047846e-11	-1.1851794e-09	8.625472e-09	0.91840935	-2.0052992e-17	0.21426708
9.251524192262018e-11	-2.8312617e-09	8.9546885e-09	0.92515796	-2.0013086e-17	0.21467176
9.503338260424797e-11	-5.069934e-09	8.823002e-09	0.9328141	-1.9963286e-17	0.21564692
9.750216466183877e-11	-8.098725e-09	8.032882e-09	0.94102764	-1.9903134e-17	0.21657394
1.0002031921323657e-10	-1.2049323e-08	5.530837e-09	0.94986373	-1.9825997e-17	0.21551262
1.0253848500389103e-10	-1.5539019e-08	6.58433e-10	0.9584632	-1.9724792e-17	0.21555053
1.0500728813939372e-10	-1.7250944e-08	-5.79421e-09	0.9650965	-1.9589286e-17	0.2121932
1.0752548955859872e-10	-1.6942304e-08	-1.5143959e-08	0.96645504	-1.9411128e-17	0.20468548
1.1004367294922249e-10	-1.06172315e-08	-2.3440213e-08	0.9559558	-1.9273477e-17	0.20490706
1.1251247156436708e-10	1.3827093e-09	-2.7259125e-08	0.9300648	-1.932822e-17	0.21833739
1.1503064745591283e-10	1.3366189e-08	-2.3440213e-08	0.8941855	-1.9547692e-17	0.2322871
