# t (s)	mx ()	my ()	mz ()
2.6004469407277054e-10	-2.136615e-08	-3.4567732e-10	0.92355627
2.6201970958558855e-10	-2.4460785e-08	-4.609031e-09	0.92892927
2.640441328477569e-10	-2.7028673e-08	-1.1325047e-08	0.93475413
2.660191678233702e-10	-2.8180931e-08	-1.91604e-08	0.9404619
2.680435772958879e-10	-2.7423733e-08	-2.976117e-08	0.945711
2.7001863374121457e-10	-2.334145e-08	-4.2008022e-08	0.94905233
2.7204307543812787e-10	-1.5242723e-08	-5.530837e-08	0.9483961
2.7401813651311276e-10	-8.230412e-10	-6.597499e-08	0.94041747
2.7604259191008113e-10	2.1004011e-08	-6.8740405e-08	0.9215126
2.7801766114034494e-10	4.510266e-08	-5.8995596e-08	0.89381117
2.800421079917965e-10	6.2024384e-08	-4.5826933e-08	0.86359817
2.820171705789234e-10	7.255932e-08	-3.0880507e-08	0.8371875
2.8404168097025905e-10	7.525889e-08	-6.9793895e-09	0.8128992
2.8601699935930187e-10	6.9036695e-08	1.774477e-08	0.7917865
2.880417395526989e-10	5.4567632e-08	3.7415454e-08	0.77315295
2.9001664699382415e-10	3.7053315e-08	4.816437e-08	0.7581805
2.9204085345591704e-10	1.9925828e-08	5.1423616e-08	0.746203
2.940158155234855e-10	6.0987353e-09	4.8501818e-08	0.73765296
2.9604019712147274e-10	-3.851833e-09	4.0164412e-08	0.7317688
2.9801520194685766e-10	-1.018925e-08	3.1473096e-08	0.7285938
3.000395374841394e-10	-1.2888825e-08	2.334145e-08	0.7276769
3.02014516039758e-10	-1.4057544e-08	1.6724197e-08	0.7286592
3.040388853944544e-10	-1.4057544e-08	1.1720107e-08	0.73121804
3.0601386223198676e-10	-1.2608991e-08	8.427942e-09	0.73499966
3.0803827104777934e-10	-1.06172315e-08	5.4979155e-09	0.74002683
3.100133060149349e-10	-9.250983e-09	4.0822843e-09	0.7458811
3.120377458117444e-10	-7.736587e-09	2.633732e-09	0.75264925
3.1401277996821255e-10	-6.4526433e-09	1.316866e-09	0.7598056
3.1603717289145397e-10	-5.432072e-09	2.9629485e-10	0.7675358
3.1801221046879985e-10	-3.555538e-09	-2.9629485e-10	0.77532727
3.200366226658091e-10	-2.4032802e-09	-4.773639e-10	0.78344756
3.2201165161990307e-10	-1.4156308e-09	1.975299e-10	0.7913856
3.2403605779091173e-10	6.5843296e-11	9.876494e-10	0.79941714
3.2601107516221873e-10	1.5020503e-09	1.3600756e-09	0.80703264
3.280354612723302e-10	1.4814742e-09	2.2386721e-09	0.8144993
3.30010484446955e-10	1.4156308e-09	3.555538e-09	0.82135946
3.3203487474216687e-10	1.6460824e-09	3.9999803e-09	0.8278839
3.3400987841238486e-10	1.8106907e-09	3.5884598e-09	0.83371186
3.3603425649012354e-10	3.0617133e-09	3.4238514e-09	0.83912164
3.380092511957541e-10	3.2921648e-09	5.069934e-09	0.8438625
3.4003362553322847e-10	3.0617133e-09	6.0575833e-09	0.8482077
3.420085972325332e-10	2.732497e-09	7.7695095e-09	0.851996
3.440329587235194e-10	1.6460824e-09	7.835352e-09	0.85547704
3.4600794338812336e-10	9.218062e-10	8.296255e-09	0.8585415
