# t (s)	mx ()	my ()	mz ()	E_total (J)	MaxAngle (rad)
0	1.1851794e-09	3.6213813e-10	0.9795364	-2.0725773e-17	0.26627448
2.5110793677403542e-12	2.2304416e-09	8.888845e-10	0.9678499	-2.066732e-17	0.2389992
5.039921403333143e-12	3.094635e-09	2.8415499e-09	0.9556137	-2.0528765e-17	0.22857401
7.515601619976809e-12	2.2386721e-09	6.716016e-09	0.9451434	-2.0324058e-17	0.2248368
1.0038962651753895e-11	-4.2798143e-10	1.1851793e-08	0.93727535	-2.0066783e-17	0.22427654
1.2511104776753273e-11	-5.8600533e-09	1.698757e-08	0.93212354	-1.9781993e-17	0.22263823
1.5031666019286573e-11	-1.5604861e-08	2.2123348e-08	0.928494	-1.945441e-17	0.21995993
1.7502246906722176e-11	-3.1209723e-08	2.6732378e-08	0.92497826	-1.9081897e-17	0.21845293
2.0021857270955875e-11	-5.27734e-08	2.6600691e-08	0.91895396	-1.863676e-17	0.21741831
2.2541257607200368e-11	-7.7629245e-08	1.856781e-08	0.9072344	-1.8139864e-17	0.221408
2.5011104262549744e-11	-9.948922e-08	1.8436124e-09	0.8885618	-1.766604e-17	0.24464206
2.7530195236968292e-11	-1.2691295e-07	-1.6329137e-08	0.86482024	-1.7363497e-17	0.2757953
3.004917005633046e-11	-1.7428721e-07	-5.1357773e-08	0.8382788	-1.7483134e-17	0.233816
3.2518630581884304e-11	-1.8870689e-07	-1.247072e-07	0.8076741	-1.7939006e-17	0.20149866
3.503735078771887e-11	-1.3060018e-07	-1.9581796e-07	0.7716504	-1.8448043e-17	0.19323556
3.7506796086083594e-11	-3.6658257e-08	-2.2334046e-07	0.73450047	-1.8850377e-17	0.19816054
4.0025658720379676e-11	5.0567653e-08	-2.063529e-07	0.69848156	-1.9150532e-17	0.20455495
4.2544008793011264e-11	1.0831222e-07	-1.6078933e-07	0.6672251	-1.935525e-17	0.20912266
4.501284067138686e-11	1.3489645e-07	-1.050859e-07	0.6425166	-1.9481864e-17	0.21165366
4.753109127754979e-11	1.3537382e-07	-4.9909218e-08	0.6235052	-1.955623e-17	0.21183461
5.004928947370188e-11	1.193739e-07	-7.506136e-09	0.6106013	-1.959476e-17	0.21118131
5.251806907407872e-11	9.609829e-08	1.9226242e-08	0.60314053	-1.961248e-17	0.21107237
5.50362516071295e-11	7.1678656e-08	3.3053336e-08	0.59983224	-1.9620418e-17	0.21029913
5.7505092186158284e-11	5.2040896e-08	3.674056e-08	0.6001639	-1.9624671e-17	0.21017061
6.002334291134139e-11	3.7695287e-08	3.6872247e-08	0.6036549	-1.9629373e-17	0.21071902
6.254161543156877e-11	2.72118e-08	3.4633576e-08	0.6097841	-1.963665e-17	0.21118955
6.501050581846154e-11	1.889291e-08	3.2921648e-08	0.61781913	-1.9647346e-17	0.21023716
6.752878966628447e-11	1.14875975e-08	3.094635e-08	0.6276327	-1.966224e-17	0.21131548
7.004709335354995e-11	6.039065e-09	2.7917558e-08	0.63874036	-1.9681117e-17	0.21067514
7.251599947626838e-11	2.0493727e-09	2.317684e-08	0.65062296	-1.97032e-17	0.21116567
7.5034281165759e-11	-1.4608982e-09	2.0279735e-08	0.6635189	-1.9728944e-17	0.21165366
7.750316215702266e-11	-3.1234415e-09	1.698757e-08	0.67671406	-1.9756858e-17	0.21155576
8.002142995429011e-11	-3.8477177e-09	1.5209801e-08	0.6905466	-1.9787552e-17	0.21123248
8.253971383242086e-11	-4.2468926e-09	1.2905287e-08	0.7045883	-1.9819954e-17	0.21103084
8.500860166811494e-11	-2.7654186e-09	1.2444383e-08	0.7184098	-1.9852856e-17	0.2118913
8.7526850859284e-11	-3.0617133e-09	1.3036973e-08	0.73241925	-1.9886997e-17	0.2126385
9.004508971017261e-11	-3.736607e-09	1.257607e-08	0.7461899	-1.9921105e-17	0.21346502
9.251395065483018e-11	-4.9053255e-09	1.2049323e-08	0.75930244	-1.9953845e-17	0.2144831
9.503217079001777e-11	-6.469104e-09	9.711886e-09	0.772104	-1.9985775e-17	0.21573631
9.75010072863945e-11	-5.316846e-09	6.5184866e-09	0.7839031	-2.001486e-17	0.21723863
1.0001920845282992e-10	-2.1399071e-09	4.016441e-09	0.7949678	-2.00415e-17	0.2189466
1.0253739966839569e-10	1.5637783e-10	1.2510226e-09	0.8048569	-2.0064483e-17	0.22052006
