# t (s)	mx ()	my ()	mz ()	E_total (J)	MaxAngle (rad)
0	1.477359e-09	7.571979e-10	0.9795362	-2.072577e-17	0.26627314
2.5169494629886745e-12	2.296285e-09	-6.9135464e-10	0.9720933	-2.0693784e-17	0.24421549
5.044323902523381e-12	5.135777e-09	-1.0864144e-09	0.9652118	-2.062736e-17	0.23364769
7.518683517209696e-12	9.250983e-09	1.8106907e-09	0.9599346	-2.053334e-17	0.22960657
1.004150482337821e-11	1.2345618e-08	8.032882e-09	0.9568596	-2.041437e-17	0.2271542
1.251364312986479e-11	1.14896554e-08	1.6394981e-08	0.95636886	-2.028061e-17	0.22590849
1.503432070132926e-11	6.6830945e-09	2.4888767e-08	0.95820177	-2.0125526e-17	0.22593404
1.7504944961386323e-11	-4.312736e-09	3.3448394e-08	0.96161926	-1.9945545e-17	0.22341542
2.002457480264903e-11	-2.334145e-08	3.6872247e-08	0.96520376	-1.9713952e-17	0.21879782
2.2543916845464373e-11	-4.7637627e-08	2.9892856e-08	0.96513367	-1.9415729e-17	0.21016946
2.50136793467072e-11	-6.837826e-08	8.559629e-09	0.9539546	-1.9128203e-17	0.20542899
2.7532680647428346e-11	-7.413955e-08	-2.4493707e-08	0.92383367	-1.9061545e-17	0.22142728
3.000214234015205e-11	-5.7942103e-08	-5.3201383e-08	0.8832416	-1.924998e-17	0.24946508
3.252088967991931e-11	-2.0674795e-08	-6.709432e-08	0.848106	-1.9536631e-17	0.2277542
3.503964820706288e-11	1.4946428e-08	-7.233915e-08	0.8204974	-1.9771838e-17	0.20536791
3.750903803073048e-11	4.1876337e-08	-6.6221894e-08	0.7987784	-1.9913667e-17	0.20240945
4.002733206445502e-11	5.99174e-08	-4.9884527e-08	0.7818656	-1.999148e-17	0.20680566
4.254535408823409e-11	6.624453e-08	-2.716036e-08	0.7700337	-2.002857e-17	0.21069422
4.5014157161214603e-11	6.18927e-08	-5.366229e-09	0.7628781	-2.0043256e-17	0.21140753
4.753240338019078e-11	5.132485e-08	1.158842e-08	0.75937206	-2.0047817e-17	0.21283753
5.0001206661341776e-11	3.930845e-08	2.034558e-08	0.75912774	-2.0048853e-17	0.21281101
5.2519361718618226e-11	2.8608913e-08	2.4592472e-08	0.76145977	-2.0050107e-17	0.21229139
5.5037519862617535e-11	1.937439e-08	2.4197412e-08	0.76570374	-2.0053321e-17	0.21284401
5.750631050812589e-11	1.3827092e-08	2.2419643e-08	0.7713093	-2.0059009e-17	0.21367508
6.002447662308075e-11	9.514356e-09	2.0608953e-08	0.7781953	-2.0067405e-17	0.21365175
6.25426749062582e-11	5.810671e-09	1.8073985e-08	0.78589404	-2.0078049e-17	0.2149268
6.50114817097878e-11	4.0822843e-09	1.5226263e-08	0.7938504	-2.0090056e-17	0.2158666
6.752966656823896e-11	3.1275567e-09	1.2656316e-08	0.8020539	-2.0103146e-17	0.21611245
7.00478310624353e-11	2.0082205e-09	9.374439e-09	0.8100874	-2.0116283e-17	0.21838196
7.251663674990682e-11	1.5802392e-09	5.5884497e-09	0.81759274	-2.0128507e-17	0.2193732
7.50348084622451e-11	3.0617133e-09	2.296285e-09	0.8246935	-2.0139715e-17	0.22066633
7.750358082345251e-11	5.464994e-09	-5.7612887e-11	0.83098346	-2.0149109e-17	0.22237408
8.002174165726576e-11	7.7695095e-09	-1.5802392e-09	0.8366492	-2.015692e-17	0.2230242
8.253987531842086e-11	9.481435e-09	-1.9752988e-09	0.84156185	-2.0162948e-17	0.22443701
8.500864687216823e-11	1.0641923e-08	-1.5473175e-09	0.8457058	-2.0167201e-17	0.22536632
8.752679062575012e-11	1.1226282e-08	-1.0205711e-09	0.84933674	-2.0170005e-17	0.22515178
9.00449143240554e-11	1.2707757e-08	1.1522577e-09	0.8524641	-2.0171423e-17	0.22667359
9.251366725281867e-11	1.2625452e-08	3.1934e-09	0.855132	-2.0171646e-17	0.22734945
9.503178194711442e-11	1.178595e-08	5.0040905e-09	0.85752785	-2.017086e-17	0.22739783
9.750049669606527e-11	1.14896554e-08	5.8271317e-09	0.85962474	-2.0169249e-17	0.22752337
1.000186103573115e-10	1.139089e-08	6.4197216e-09	0.8615624	-2.0166882e-17	0.22841243
1.0253673033869306e-10	1.0864144e-08	7.637823e-09	0.86334234	-2.0163904e-17	0.22903678
1.0500546699035776e-10	9.876494e-09	8.691315e-09	0.86496884	-2.0160471e-17	0.22930965
1.075235868668482e-10	9.218062e-09	9.250983e-09	0.8665351	-2.0156502e-17	0.22934872
1.1004168657788098e-10	8.362099e-09	1.0106946e-08	0.86803013	-2.0152103e-17	0.22916275
1.1251042705782031e-10	6.8806245e-09	1.0205711e-08	0.8694447	-2.014738e-17	0.22874652
1.1502852831339625e-10	6.5843295e-09	1.0798301e-08	0.8708506	-2.0142149e-17	0.22809978
1.175466409850725e-10	6.3209566e-09	1.1720107e-08	0.8722327	-2.0136484e-17	0.22723067
1.2001537877939754e-10	4.609031e-09	1.2312697e-08	0.87357616	-2.0130484e-17	0.22616725
1.225334922207079e-10	4.2468926e-09	1.2707757e-08	0.874946	-2.0123857e-17	0.22485925
1.2500223948868397e-10	3.4896948e-09	1.1851793e-08	0.87629884	-2.0116808e-17	0.22334601
1.2752035562752774e-10	2.633732e-09	1.297113e-08	0.8776996	-2.010898e-17	0.22273485
1.3003846606887644e-10	1.7119257e-09	1.3958779e-08	0.8791324	-2.0100405e-17	0.22223702
1.3250721095155122e-10	9.547279e-10	1.5078115e-08	0.8805799	-2.0091155e-17	0.2214715
1.3502531906349114e-10	-7.2427625e-10	1.5341488e-08	0.88211304	-2.0080703e-17	0.22036578
1.375434411207566e-10	-2.5020452e-09	1.5934077e-08	0.88371825	-2.0069031e-17	0.21889007
1.4001217421113864e-10	-4.510266e-09	1.6394981e-08	0.88537836	-2.0056159e-17	0.2184312
1.4253029981969253e-10	-6.090505e-09	1.659251e-08	0.88717943	-2.004126e-17	0.21811025
1.4504841700910616e-10	-7.967039e-09	1.698757e-08	0.8891125	-2.002416e-17	0.21728344
1.4751716572434473e-10	-1.06995355e-08	1.738263e-08	0.8911631	-2.0004741e-17	0.21585575
1.500352877954547e-10	-1.3728328e-08	1.7514317e-08	0.8934464	-1.9981522e-17	0.21552238
1.5250404905234636e-10	-1.7185101e-08	1.7448473e-08	0.8959118	-1.9954501e-17	0.21528813
1.5502218891362225e-10	-2.1399071e-08	1.758016e-08	0.89870626	-1.9921315e-17	0.21397142
1.5754032827077128e-10	-2.6732378e-08	1.6526668e-08	0.90183985	-1.9880687e-17	0.21396974
1.600090828562963e-10	-3.374469e-08	1.4946428e-08	0.90530336	-1.9831238e-17	0.2135179
1.6252723347256832e-10	-4.2600615e-08	1.0674844e-08	0.90929943	-1.9767555e-17	0.21325642
1.650453877183132e-10	-5.2411263e-08	4.016441e-09	0.91380906	-1.9685587e-17	0.21279123
1.6751418277084103e-10	-6.301204e-08	-6.847703e-09	0.9187119	-1.958066e-17	0.2134076
1.7003235053456959e-10	-7.4205396e-08	-2.337437e-08	0.9240202	-1.9438685e-17	0.21297602
1.7250115436492118e-10	-8.4641556e-08	-4.872404e-08	0.9289703	-1.9251777e-17	0.21167296
1.7501934782368102e-10	-9.046869e-08	-8.493785e-08	0.93235755	-1.899558e-17	0.211518
1.775375570883903e-10	-8.447695e-08	-1.3115985e-07	0.9310237	-1.8665514e-17	0.20984724
1.8000640205975122e-10	-5.6386554e-08	-1.7988388e-07	0.9200978	-1.831694e-17	0.21330231
1.825246436375838e-10	8.691315e-09	-2.1280553e-07	0.89496934	-1.8093673e-17	0.23349781
1.8504287331378883e-10	8.072388e-08	-2.2873961e-07	0.8612151	-1.8221189e-17	0.25196058
1.8751173862317082e-10	1.5552187e-07	-2.2393306e-07	0.8277252	-1.8644929e-17	0.21389534
1.9003006284949336e-10	2.2255034e-07	-1.463038e-07	0.793917	-1.9071979e-17	0.19973752
1.9254866980694488e-10	2.4148028e-07	-3.2855805e-08	0.7619469	-1.9375202e-17	0.20025386
1.950178861190429e-10	2.1476437e-07	6.340709e-08	0.73440194	-1.9568001e-17	0.20567954
1.9753589332624417e-10	1.5996629e-07	1.2325866e-07	0.7115366	-1.9688852e-17	0.20993736
2.000045959497261e-10	9.836989e-08	1.4419682e-07	0.69466275	-1.9756322e-17	0.21179464
2.0252274230269667e-10	4.296275e-08	1.3629563e-07	0.6827497	-1.9791833e-17	0.21148564
2.050408600633834e-10	1.7119257e-09	1.1325047e-07	0.6757978	-1.9808046e-17	0.21155037
2.0750960735456435e-10	-2.1629523e-08	8.638641e-08	0.67309713	-1.9814824e-17	0.21091783
2.100277404249677e-10	-3.1983383e-08	6.2682815e-08	0.67365324	-1.981861e-17	0.21096623
2.1254590988271363e-10	-3.420559e-08	4.4641755e-08	0.67697614	-1.9822907e-17	0.21143281
2.1501473377989773e-10	-3.2633583e-08	3.1473096e-08	0.6825366	-1.9829557e-17	0.21126404
2.1753295624780646e-10	-3.051837e-08	2.1464915e-08	0.69012654	-1.9839757e-17	0.21129274
2.2000179674506957e-10	-2.8427843e-08	1.3827092e-08	0.6990108	-1.985338e-17	0.21153276
2.2252000568027997e-10	-2.6073947e-08	6.716016e-09	0.7091728	-1.9870835e-17	0.21193352
2.2503821818001363e-10	-2.3456675e-08	1.8436124e-09	0.7201667	-1.989152e-17	0.21137345
2.275070435137704e-10	-1.9571921e-08	-1.5802392e-09	0.7315332	-1.9914441e-17	0.21189186
2.3002524722583787e-10	-1.5522557e-08	-3.1604783e-09	0.7435151	-1.9939908e-17	0.21276301
2.3254344754053592e-10	-1.26748345e-08	-4.016441e-09	0.75567424	-1.9966815e-17	0.21339776
2.350122632098746e-10	-9.3497485e-09	-3.9505976e-09	0.7675623	-1.9993879e-17	0.21394645
2.3753045424858227e-10	-6.9793895e-09	-2.9300267e-09	0.77945197	-2.0021405e-17	0.21457157
2.4004864652850536e-10	-4.5431876e-09	-3.3991603e-09	0.7909005	-2.0048011e-17	0.21524516
2.425174534175596e-10	-2.2139808e-09	-2.0658335e-09	0.8015006	-2.0072393e-17	0.2167827
2.450356246202285e-10	1.2510226e-09	-6.296265e-10	0.8114864	-2.0094791e-17	0.2189628
2.475044060960922e-10	4.707796e-09	2.7407272e-09	0.820311	-2.0113798e-17	0.22073115
2.5002255306076546e-10	6.2551133e-09	6.551408e-09	0.8282257	-2.0129912e-17	0.22144628
2.5254069155931436e-10	6.485565e-09	9.481435e-09	0.8350186	-2.0142758e-17	0.22351037
2.5500943599960987e-10	6.3209566e-09	1.037032e-08	0.840643	-2.0152403e-17	0.22426315
2.575275509657699e-10	5.892975e-09	1.2345618e-08	0.8454395	-2.0159574e-17	0.22560254
2.6004567999016336e-10	4.3456576e-09	1.3234502e-08	0.84943557	-2.0164415e-17	0.22530897
2.6251441032600326e-10	2.6666536e-09	1.4287996e-08	0.85272545	-2.0167226e-17	0.22684856
2.6503250546288485e-10	3.6213813e-10	1.4090466e-08	0.8555794	-2.0168438e-17	0.22747739
2.675012379969265e-10	-1.316866e-09	1.4090466e-08	0.85799843	-2.0168295e-17	0.22740074
2.70019335906964e-10	-2.3703588e-09	1.3102816e-08	0.8601717	-2.0167042e-17	0.22781493
2.725374322282552e-10	-2.8312617e-09	1.2148089e-08	0.8621198	-2.0164898e-17	0.22865345
2.750061405333733e-10	-3.2263217e-09	1.1950559e-08	0.8638646	-2.0162084e-17	0.22916093
2.7752424158769575e-10	-3.3909298e-09	1.1720107e-08	0.8655172	-2.0158613e-17	0.22933666
2.800423326755894e-10	-5.432072e-09	1.158842e-08	0.8670737	-2.0154623e-17	0.22931254
2.8251105257522626e-10	-5.9258967e-09	1.0567849e-08	0.8685306	-2.0150244e-17	0.22904202
2.850291559808993e-10	-6.5843295e-09	9.613121e-09	0.86996585	-2.0145337e-17	0.22853008
2.8754724735472893e-10	-6.617251e-09	8.559629e-09	0.87136626	-2.0139987e-17	0.2277983
2.900159690572721e-10	-6.9793895e-09	8.559629e-09	0.8727188	-2.0134296e-17	0.22686711
2.925340701613896e-10	-7.1769195e-09	8.559629e-09	0.8740898	-2.012801e-17	0.22569764
2.950027924861096e-10	-7.2756845e-09	7.3744495e-09	0.87543637	-2.0121327e-17	0.224332
2.9752090615807185e-10	-8.032882e-09	6.716016e-09	0.87682354	-2.0113919e-17	0.22291315
3.0003899726704294e-10	-8.131647e-09	5.6625233e-09	0.8782355	-2.0105826e-17	0.22257939
3.0250773738612326e-10	-8.592551e-09	5.2016205e-09	0.87965494	-2.0097127e-17	0.22199053
3.05025843328794e-10	-8.526707e-09	4.3456576e-09	0.881151	-2.0087335e-17	0.22109485
3.0754394777088926e-10	-8.493785e-09	4.0822843e-09	0.88270974	-2.007645e-17	0.21985583
3.1001268975502264e-10	-8.888845e-09	3.0287917e-09	0.88431364	-2.0064505e-17	0.21842295
3.125308077194769e-10	-9.1522185e-09	2.2386721e-09	0.88604456	-2.0050764e-17	0.2183616
3.1504891324408435e-10	-1.0074024e-08	9.876494e-10	0.8878925	-2.0035087e-17	0.2178644
