# t (s)	mx ()	my ()	mz ()
1.6603456057861883e-10	-1.7380161e-07	1.5802392e-09	0.72778887
1.6702203550363367e-10	-1.5721733e-07	-1.5934077e-08	0.7276967
1.680095407573755e-10	-1.4069066e-07	-2.9431954e-08	0.72805715
1.6904639734574323e-10	-1.2367018e-07	-3.9242604e-08	0.7288706
1.7003390270947873e-10	-1.09168184e-07	-4.583928e-08	0.73001915
1.710213910044007e-10	-9.622998e-08	-5.0040907e-08	0.73150253
1.7200889845043097e-10	-8.450987e-08	-5.2016205e-08	0.73329854
1.7304577919041637e-10	-7.402433e-08	-5.3596445e-08	0.7354995
1.7403328190454146e-10	-6.553054e-08	-5.3859818e-08	0.7378764
1.7502080243199747e-10	-5.7975022e-08	-5.432072e-08	0.7405065
1.76008312267224e-10	-5.1077937e-08	-5.432072e-08	0.743367
1.7704521998172027e-10	-4.490513e-08	-5.432072e-08	0.74659187
1.7803275500370628e-10	-3.8847546e-08	-5.372813e-08	0.74984777
1.7902026082812441e-10	-3.318502e-08	-5.293801e-08	0.7532583
1.8000779133021219e-10	-2.7637723e-08	-5.2147893e-08	0.75680095
1.8104468315051505e-10	-2.2386722e-08	-5.10944e-08	0.7606394
1.820322072898744e-10	-1.8271516e-08	-4.98763e-08	0.76438856
1.8301972678742664e-10	-1.34649545e-08	-4.8246676e-08	0.7682117
1.840072428027325e-10	-9.316826e-09	-4.569525e-08	0.77209336
1.8504412942678695e-10	-5.530837e-09	-4.293806e-08	0.7762161
1.8603165987232506e-10	-2.6666536e-09	-4.0273463e-08	0.7801731
1.8701917123918055e-10	-5.2674637e-10	-3.7250846e-08	0.7841453
1.8800669523885224e-10	2.2715938e-09	-3.4115057e-08	0.78811884
1.890435858410204e-10	4.7736393e-09	-3.0436063e-08	0.79227656
1.9003110277842e-10	5.8600533e-09	-2.6629499e-08	0.79620767
1.9101862009166633e-10	6.7818595e-09	-2.3104825e-08	0.80009574
1.9200613601665123e-10	7.539057e-09	-1.8617193e-08	0.8039269
1.9304302729129047e-10	7.045233e-09	-1.4485526e-08	0.80787283
1.9403054409564654e-10	6.1563483e-09	-1.087649e-08	0.81154436
1.9501804688775943e-10	4.938247e-09	-6.9382375e-09	0.8151193
1.960055531427582e-10	3.753068e-09	-3.9773465e-09	0.81858724
1.9704243450025112e-10	2.5678886e-09	-1.3497876e-09	0.8221033
1.980299446029653e-10	2.9629485e-10	1.0349743e-09	0.82532495
1.9901745487709392e-10	-1.2510226e-09	3.094635e-09	0.8284168
2.000049598893238e-10	-2.6008102e-09	5.135777e-09	0.83137506
2.0104183257926268e-10	-4.3456576e-09	7.761279e-09	0.83433485
2.020293336790421e-10	-6.288035e-09	9.514356e-09	0.83701426
2.0301683368101383e-10	-8.263334e-09	1.0880605e-08	0.8395585
2.0400433636511467e-10	-1.06995355e-08	1.10945955e-08	0.84197044
2.0504120182338986e-10	-1.257607e-08	1.198348e-08	0.84436494
2.0602869719874237e-10	-1.4123387e-08	1.1917637e-08	0.8465195
2.0701619986892072e-10	-1.5777701e-08	1.1820929e-08	0.8485572
2.080036823460151e-10	-1.6790041e-08	1.158842e-08	0.85048455
2.090405556361562e-10	-1.8106906e-08	1.0765379e-08	0.8523976
2.1002804451472382e-10	-1.9621302e-08	9.97526e-09	0.85412174
2.110155298537427e-10	-2.116862e-08	8.230412e-09	0.85575813
2.120030152910556e-10	-2.2189191e-08	6.9793895e-09	0.857314
2.1303987557902796e-10	-2.337437e-08	5.99174e-09	0.8588691
2.1402736644586754e-10	-2.436202e-08	4.4773443e-09	0.86028224
2.150148481427916e-10	-2.5036913e-08	3.1604783e-09	0.86163586
2.1600234352034863e-10	-2.5613042e-08	9.218062e-10	0.8629363
2.1703919515979076e-10	-2.5645964e-08	-3.950598e-10	0.86425054
2.1802668307774412e-10	-2.5448434e-08	-1.4485525e-09	0.8654591
2.190141738589264e-10	-2.5613042e-08	-3.0287917e-09	0.86663073
2.2000164848780874e-10	-2.5975181e-08	-4.016441e-09	0.8677698
2.2103851064497506e-10	-2.6041024e-08	-6.0575833e-09	0.8689354
2.220259969371964e-10	-2.5859954e-08	-7.341528e-09	0.8700206
2.2301348904923917e-10	-2.538259e-08	-8.559629e-09	0.8710854
2.2400096426913365e-10	-2.5119219e-08	-9.876494e-09	0.8721329
