# t (s)	mx ()	my ()	mz ()	E_total (J)	MaxAngle (rad)
0	1.0699536e-09	6.58433e-10	0.9795363	-2.0725773e-17	0.2662736
2.5236116927264645e-12	1.0843568e-09	6.58433e-10	0.97586185	-2.071231e-17	0.25205523
5.000830255028636e-12	1.0205711e-09	8.5596286e-10	0.9731456	-2.0690206e-17	0.24435768
7.523636504901225e-12	5.5966803e-10	8.39502e-10	0.97142506	-2.0661794e-17	0.24018075
1.0045310395122645e-11	6.58433e-10	1.0534927e-09	0.9710063	-2.0630596e-17	0.23909438
1.2516789777387006e-11	2.6337318e-10	7.901196e-10	0.9719763	-2.0600334e-17	0.24133115
1.5037127815874966e-11	4.609031e-10	8.888845e-10	0.9743021	-2.0572233e-17	0.24363723
1.7507614659218605e-11	1.3168659e-10	8.5596286e-10	0.9776757	-2.054905e-17	0.25204086
2.002721306248575e-11	-1.975299e-10	5.925897e-10	0.981888	-2.053125e-17	0.27092305
2.254658528609783e-11	-4.609031e-10	-6.58433e-10	0.9863913	-2.0520895e-17	0.33420354
2.501635415289666e-11	7.901196e-10	-1.5802392e-09	0.9903926	-2.0520088e-17	0.6424053
2.7507646456667206e-11	1.8230363e-09	-1.0534927e-09	0.99305695	-2.0862516e-17	0.1147774
3.0027389525221584e-11	1.9999902e-09	5.2674637e-10	0.9935104	-2.0951257e-17	0.08880577
3.254916442268359e-11	1.0452623e-09	1.1193361e-09	0.9936209	-2.0967447e-17	0.08880174
3.5020932716711386e-11	9.17691e-10	1.316866e-09	0.99370277	-2.0975444e-17	0.08880174
3.753953735682312e-11	2.3456675e-10	1.0534927e-09	0.993798	-2.0981243e-17	0.08880308
4.000644521664421e-11	-1.5226262e-10	3.950598e-10	0.993899	-2.098655e-17	0.0888051
4.2523324509419133e-11	6.337417e-10	-6.58433e-10	0.9939835	-2.0991427e-17	0.08879368
4.504150130693701e-11	1.4485525e-09	-5.2674637e-10	0.99404556	-2.0995199e-17	0.08881921
4.7510145420115216e-11	1.767481e-09	6.5843296e-11	0.994097	-2.0997849e-17	0.0887977
5.0026691953701283e-11	9.753038e-10	1.1851794e-09	0.9941242	-2.09998e-17	0.08881249
5.2542532876873754e-11	8.230412e-12	1.316866e-09	0.99416214	-2.1001408e-17	0.088827275
5.5009745559301836e-11	-6.58433e-10	0	0.9942004	-2.1002751e-17	0.08881316
5.75271382576787e-11	3.374469e-10	-1.0534927e-09	0.9942075	-2.1003861e-17	0.08879906
6.00444815846602e-11	1.835382e-09	-6.58433e-10	0.9942067	-2.1004708e-17	0.08881854
6.251174421018039e-11	2.2407296e-09	6.58433e-10	0.9942335	-2.1005329e-17	0.088828616
6.502797630336622e-11	1.5596631e-09	2.1069855e-09	0.99426377	-2.100583e-17	0.08881585
6.754454305244203e-11	-6.090505e-10	1.5802392e-09	0.99426347	-2.100624e-17	0.08880107
7.001223646296318e-11	-7.448523e-10	0	0.9942482	-2.1006551e-17	0.08881048
7.252925332939695e-11	3.0452524e-10	-1.0699536e-09	0.9942477	-2.1006801e-17	0.08880712
7.504589536595691e-11	1.9403197e-09	-1.0534927e-09	0.99426806	-2.1006985e-17	0.088819884
7.751296938508256e-11	2.353898e-09	6.58433e-10	0.9942845	-2.1007132e-17	0.08881048
8.002959110547645e-11	4.8559434e-10	2.1069855e-09	0.99428034	-2.1007248e-17	0.08880241
8.254646831070996e-11	-1.1810641e-09	1.0534927e-09	0.9942669	-2.1007339e-17	0.08880779
8.501400295546689e-11	-8.106956e-10	-7.901196e-10	0.9942643	-2.100741e-17	0.0888051
8.753069013696175e-11	8.806541e-10	-1.5802392e-09	0.99427533	-2.1007464e-17	0.08881115
9.004726976216625e-11	2.1337343e-09	-5.2674637e-10	0.9942852	-2.1007504e-17	0.08880779
9.25145824893463e-11	2.3621283e-09	1.4485525e-09	0.99428344	-2.1007542e-17	0.08880174
9.503139156188523e-11	7.901196e-10	1.8436124e-09	0.9942752	-2.1007567e-17	0.08880577
9.754819936224655e-11	-9.464974e-10	1.0534927e-09	0.99427253	-2.1007588e-17	0.08880308
1.0001553292343992e-10	-1.0308592e-09	-7.901196e-10	0.99427766	-2.1007603e-17	0.08880712
1.0253214935862132e-10	9.79419e-10	-1.8436124e-09	0.99428314	-2.1007615e-17	0.08880644
1.0504882943260329e-10	2.5802342e-09	0	0.9942825	-2.1007625e-17	0.08880174
1.0751623986582131e-10	1.9506077e-09	1.8436124e-09	0.99427825	-2.1007631e-17	0.08880308
1.1003300880452094e-10	-3.415621e-10	2.3703588e-09	0.99427634	-2.1007636e-17	0.08880308
1.1250038501280982e-10	-1.94855e-09	0	0.9942789	-2.1007643e-17	0.08880443
1.150170511049174e-10	-4.5678789e-10	-1.9752988e-09	0.99428177	-2.1007646e-17	0.08880375
1.175337398563359e-10	1.9464925e-09	-2.1069855e-09	0.99428153	-2.1007646e-17	0.08880174
1.200011357050137e-10	3.473234e-09	1.3168659e-10	0.9942793	-2.1007648e-17	0.08880308
1.225178776791733e-10	1.9094557e-09	2.633732e-09	0.99427825	-2.1007653e-17	0.08880308
1.2503459204773292e-10	-3.1275565e-10	2.2386721e-09	0.9942795	-2.1007655e-17	0.08880308
1.2750193782031602e-10	-1.5802392e-09	2.6337318e-10	0.99428093	-2.1007655e-17	0.08880241
1.3001862971804453e-10	-3.7036854e-10	-1.9752988e-09	0.9942809	-2.1007655e-17	0.08880174
1.325353552373461e-10	2.5102758e-09	-1.9752988e-09	0.9942796	-2.1007658e-17	0.08880174
1.3500273774711167e-10	3.3003953e-09	6.58433e-10	0.9942791	-2.1007655e-17	0.08880174
1.375194419097707e-10	1.5802392e-09	2.897105e-09	0.9942796	-2.1007656e-17	0.08880241
1.4003614518364604e-10	-1.0370319e-09	2.1069855e-09	0.9942806	-2.1007656e-17	0.08880174
1.4250350773596484e-10	-2.2016353e-09	-3.950598e-10	0.9942806	-2.1007658e-17	0.08880174
1.4502022760873094e-10	-1.5637783e-10	-2.3703588e-09	0.99427986	-2.1007655e-17	0.08880174
1.4753694400497333e-10	2.8518379e-09	-1.8436124e-09	0.9942795	-2.1007656e-17	0.08880241
1.5000430588144337e-10	3.7283767e-09	7.901196e-10	0.99427986	-2.1007656e-17	0.08880174
1.525210135837969e-10	1.3991701e-09	3.1604783e-09	0.9942803	-2.1007656e-17	0.08880107
1.5503772644611113e-10	-1.6028727e-09	1.8436124e-09	0.9942803	-2.1007655e-17	0.08880174
1.5750508451269465e-10	-2.1522528e-09	-9.218062e-10	0.9942799	-2.1007658e-17	0.08880241
1.6002180125163246e-10	6.255113e-10	-2.7654186e-09	0.9942796	-2.1007658e-17	0.08880241
1.6253851083217145e-10	3.3826995e-09	-1.316866e-09	0.99427986	-2.1007656e-17	0.08880241
1.6500588236323814e-10	3.3909298e-09	1.5802392e-09	0.9942801	-2.1007658e-17	0.08880174
1.6752259039506323e-10	5.1234317e-10	3.0287917e-09	0.9942802	-2.100766e-17	0.08880174
1.7003930246857578e-10	-1.9999902e-09	1.1851794e-09	0.9942799	-2.1007656e-17	0.08880174
1.7250667467486687e-10	-1.5308567e-09	-1.8436124e-09	0.99427986	-2.100766e-17	0.08880174
1.750233781268623e-10	2.0905246e-09	-2.897105e-09	0.9942799	-2.1007658e-17	0.08880174
1.7754008322638257e-10	4.4032706e-09	-1.3168659e-10	0.99428004	-2.100766e-17	0.08880107
1.8000745183280347e-10	3.0123308e-09	3.2921648e-09	0.99428004	-2.1007656e-17	0.08880174
1.8252416876161405e-10	-1.1234512e-09	3.8189114e-09	0.99428004	-2.1007658e-17	0.08880174
1.8504087801470351e-10	-3.2180911e-09	0	0.9942799	-2.100766e-17	0.08880241
1.875082408818174e-10	-1.1234512e-09	-3.4238514e-09	0.99428	-2.1007658e-17	0.08880241
1.900249524568149e-10	3.016446e-09	-3.1604783e-09	0.99428004	-2.1007656e-17	0.08880241
1.9254165738078573e-10	5.234542e-09	5.2674637e-10	0.99428	-2.1007658e-17	0.08880241
1.9500902997695504e-10	2.907393e-09	4.7407176e-09	0.99428	-2.1007658e-17	0.08880174
1.975257397365518e-10	-1.9423774e-09	4.609031e-09	0.9942799	-2.1007658e-17	0.08880308
2.0004246063099334e-10	-4.213971e-09	1.3168659e-10	0.9942799	-2.1007656e-17	0.08880174
2.0250981583833438e-10	-1.3415572e-09	-4.213971e-09	0.99428004	-2.1007658e-17	0.08880174
2.0502652142734835e-10	3.9505976e-09	-3.9505976e-09	0.99428	-2.1007656e-17	0.08880107
