# t (s)	mx ()	my ()	mz ()
1.7003484865776388e-10	3.1275565e-10	1.3168659e-10	0.9867716
1.7502162175890684e-10	9.3003655e-10	6.5843296e-11	0.98688513
1.8000837570475742e-10	8.5596286e-10	9.218062e-10	0.9870154
1.8504449975234135e-10	3.7859896e-10	6.58433e-10	0.9871173
1.9003125405902244e-10	5.884745e-10	6.58433e-10	0.98716134
1.9501800692493843e-10	3.0864045e-10	2.6337318e-10	0.98714507
2.0000475896739478e-10	8.230412e-10	2.6337318e-10	0.9870853
2.050408884191498e-10	7.2427625e-10	3.950598e-10	0.9870093
2.1002763013086115e-10	4.4032705e-10	5.2674637e-10	0.98694646
2.1501437667390483e-10	1.3909397e-09	6.5843296e-11	0.9869143
2.2000112555725254e-10	8.18926e-10	1.2510226e-09	0.9869177
2.2503723109759078e-10	-8.230412e-12	6.58433e-10	0.9869491
2.3002398125954797e-10	2.1399071e-10	-4.609031e-10	0.9869923
2.3501071546663505e-10	1.3662484e-09	-2.9629485e-10	0.98703104
2.4004681134663346e-10	1.0288015e-09	1.1851794e-09	0.9870537
2.4503353730119383e-10	1.2345618e-10	4.609031e-10	0.98705536
2.5002028442526685e-10	9.0534535e-10	1.3168659e-10	0.98703986
2.550070068160552e-10	9.0534535e-10	8.5596286e-10	0.9870154
2.600431095200482e-10	1.0699536e-09	7.2427625e-10	0.9869918
2.650298402173412e-10	2.3868196e-10	8.5596286e-10	0.9869768
2.7001656797025386e-10	1.23456185e-11	6.58433e-10	0.98697364
2.7500328024719637e-10	7.1604583e-10	-3.2921648e-11	0.986981
2.8003937435320303e-10	6.9135464e-10	3.292165e-10	0.9869947
2.8502609175789084e-10	3.333317e-10	2.9629485e-10	0.98700863
2.900128169669774e-10	9.835343e-10	3.2921648e-11	0.98701847
2.950488997887822e-10	1.1357969e-09	6.58433e-10	0.9870216
3.0003561148694123e-10	5.020551e-10	7.901196e-10	0.9870184
3.0502231522817226e-10	6.4197214e-10	2.6337318e-10	0.987011
3.1000903939634066e-10	1.3292115e-09	7.901196e-10	0.9870026
3.1504511298122737e-10	3.7859896e-10	1.316866e-09	0.98699635
3.2003181543426853e-10	5.2263116e-10	3.292165e-10	0.98699373
3.2501852594482816e-10	1.1604882e-09	2.6337318e-10	0.98699516
3.3000521967746e-10	8.1481083e-10	8.5596286e-10	0.98699903
3.3504129121221124e-10	2.8394923e-10	7.2427625e-10	0.9870039
3.4002798683276245e-10	-1.3168659e-10	4.2798143e-10	0.9870079
3.450146824282401e-10	7.7777396e-10	-1.975299e-10	0.98700976
3.5000138218965795e-10	9.835343e-10	7.901196e-10	0.9870095
3.5503743704285936e-10	4.2798143e-10	6.255113e-10	0.98700726
3.6002413511938075e-10	1.0288015e-09	7.2427625e-10	0.9870045
3.65010818850007e-10	2.9629485e-10	5.925897e-10	0.98700213
3.7004687050850705e-10	5.5966803e-10	-6.5843296e-11	0.9870008
3.7503356644254726e-10	1.0946448e-09	5.2674637e-10	0.98700076
3.8002025357940167e-10	7.119306e-10	1.1193361e-09	0.98700184
3.8500691713917034e-10	4.5267268e-10	5.2674637e-10	0.9870033
3.900429627060778e-10	8.1481083e-10	6.255113e-10	0.9870049
3.9502965214632816e-10	2.057603e-10	6.255113e-10	0.9870057
4.000163175352789e-10	6.8723943e-10	7.901196e-10	0.987006
4.050030022031488e-10	1.8929948e-10	1.975299e-10	0.9870055
4.1003903871766204e-10	8.9711494e-10	1.3168659e-10	0.9870045
4.150256986437168e-10	1.5102807e-09	7.901196e-10	0.9870036
4.2001236313047226e-10	6.707786e-10	1.316866e-09	0.987003
4.250484046016981e-10	-1.0288015e-10	2.9629485e-10	0.9870028
4.3003505500868353e-10	1.1892946e-09	5.2674637e-10	0.9870031
4.350217160413172e-10	3.0041003e-10	1.5143958e-09	0.9870036
4.400083729268091e-10	-1.8106906e-10	1.3168659e-10	0.9870041
4.4504440221775446e-10	1.1357969e-09	3.950598e-10	0.9870045
4.500310590905869e-10	3.0452524e-10	3.292165e-10	0.9870046
4.550177046396744e-10	5.6378324e-10	3.292165e-10	0.9870045
4.600043486096672e-10	8.5184765e-10	3.292165e-10	0.9870044
4.65040372825574e-10	6.3785693e-10	3.292165e-10	0.987004
4.700270233276992e-10	4.032902e-10	4.2798143e-10	0.9870037
4.750136685976374e-10	1.0205711e-09	9.218062e-10	0.9870036
4.800003056217133e-10	-3.7448375e-10	7.2427625e-10	0.98700356
4.850363327632228e-10	4.938247e-10	-4.609031e-10	0.9870038
4.900229620532253e-10	1.0534927e-09	5.5966803e-10	0.987004
4.950095965971383e-10	4.897095e-10	3.950598e-10	0.9870041
5.000456059452329e-10	7.2427625e-10	1.975299e-10	0.9870042
5.050322351366385e-10	6.090505e-10	6.9135464e-10	0.98700416
5.100188652110188e-10	1.9341469e-10	3.292165e-10	0.9870041
5.150055013290857e-10	7.3250667e-10	-3.2921648e-11	0.98700404
5.200415139396417e-10	1.0452623e-09	7.2427625e-10	0.987004
5.250281336707716e-10	4.19751e-10	7.901196e-10	0.9870038
5.300147605769057e-10	4.938247e-10	7.2427625e-10	0.9870038
5.350013788528582e-10	7.2016104e-10	7.901196e-10	0.987004
5.40037371990532e-10	4.2386622e-10	6.58433e-10	0.987004
5.450239871604978e-10	5.308616e-10	3.950598e-10	0.9870041
5.500106055916557e-10	8.065804e-10	5.925897e-10	0.9870041
5.550466061479439e-10	-5.7612887e-11	4.2798143e-10	0.9870041
5.600332196811116e-10	5.925897e-10	0	0.9870041
5.650198345207207e-10	1.2427922e-09	9.547279e-10	0.9870041
5.700064494691449e-10	3.2098607e-10	7.901196e-10	0.987004
5.750424263838096e-10	2.5514277e-10	0	0.9870039
5.800290362518566e-10	8.230412e-10	8.5596286e-10	0.987004
5.850156517984519e-10	4.156358e-10	9.218062e-10	0.987004
5.900022526831423e-10	5.2263116e-10	6.58433e-10	0.987004
5.950382404661727e-10	7.860044e-10	3.292165e-10	0.987004
6.00024834120249e-10	1.0864144e-09	5.2674637e-10	0.987004
6.050114359619413e-10	6.5020256e-10	1.0534927e-09	0.9870041
6.100474138739483e-10	-6.5843296e-11	-6.5843296e-11	0.987004
6.150340142499808e-10	1.1728337e-09	5.925897e-10	0.987004
6.200206277686751e-10	2.2633634e-10	1.7119257e-09	0.987004
6.250072143605997e-10	-4.938247e-10	0	0.987004
6.300431942211066e-10	1.2345618e-09	-5.2674637e-10	0.987004
6.350297777651759e-10	1.757193e-09	1.0534927e-09	0.987004
6.40016373218037e-10	4.691335e-10	1.4485525e-09	0.987004
6.450029644036744e-10	-7.448523e-10	-1.975299e-10	0.987004
6.500389355224131e-10	1.1316816e-09	-1.2510226e-09	0.987004
6.550255255299677e-10	1.6666585e-09	9.876494e-10	0.987004
6.600121134016287e-10	1.2757138e-10	1.1851794e-09	0.987004
6.650480804736065e-10	4.9382474e-11	1.3168659e-10	0.987004
6.700346724507082e-10	1.2016401e-09	6.5843296e-11	0.987004
6.750212574505328e-10	8.724237e-10	1.1193361e-09	0.987004
6.800078463264411e-10	4.5267268e-10	1.218101e-09	0.987004
6.85043798024101e-10	5.349768e-10	1.6460824e-10	0.987004
6.900303799710503e-10	4.609031e-10	9.218062e-10	0.987004
6.950169643328995e-10	1.5226262e-10	-6.5843296e-11	0.987004
7.000035473970353e-10	1.1646033e-09	2.6337318e-10	0.987004
7.050395050976357e-10	4.156358e-10	9.218062e-10	0.987004
7.100260782723371e-10	1.358018e-10	5.925897e-10	0.987004
7.150126591504139e-10	4.032902e-10	0	0.987004
7.200486041486868e-10	8.888845e-10	7.2427625e-10	0.987004
7.25035191346128e-10	-5.6789845e-10	7.901196e-10	0.987004
7.300217609834182e-10	6.707786e-10	-5.2674637e-10	0.987004
7.350083295844917e-10	1.358018e-09	1.6460824e-10	0.987004
7.400442742096415e-10	7.489675e-10	1.1851794e-09	0.987004
7.450308573759315e-10	4.897095e-10	7.571979e-10	0.987004
7.500174322192513e-10	3.7859896e-10	9.876495e-11	0.987004
7.550040048319014e-10	8.806541e-10	8.230412e-10	0.987004
7.600399458884692e-10	8.230412e-11	4.609031e-10	0.987004
7.650265263081641e-10	9.218062e-10	1.3168659e-10	0.987004
7.700130915063172e-10	1.1357969e-09	8.888845e-10	0.987004
7.750490380505702e-10	1.8106906e-10	5.925897e-10	0.987004
7.800356089913774e-10	-4.9382474e-11	4.609031e-10	0.987004
7.850221866229706e-10	4.032902e-10	5.2674637e-10	0.987004
7.900087437218574e-10	7.489675e-10	3.292165e-10	0.987004
7.9504467947507e-10	4.8559434e-10	4.609031e-10	0.987004
8.000312550333961e-10	6.9135464e-10	1.0534927e-09	0.987004
8.050178262357242e-10	2.6337318e-10	3.950598e-10	0.987004
8.100043818558096e-10	5.7612887e-10	3.292165e-10	0.987004
8.15040316648511e-10	5.473224e-10	8.5596286e-10	0.987004
8.200268854972079e-10	-2.716036e-10	1.0205711e-09	0.987004
8.250134505254481e-10	2.3045155e-10	0	0.987004
8.300000205773077e-10	5.1851595e-10	7.901196e-10	0.987004
8.350359506593323e-10	4.19751e-10	1.975299e-10	0.987004
8.400225190091206e-10	1.1357969e-09	-3.950598e-10	0.987004
8.450090737494463e-10	1.0082255e-09	1.6131608e-09	0.987004
8.500450118528642e-10	-1.1934098e-10	9.218062e-10	0.987004
8.550315796444383e-10	1.6460824e-10	0	0.987004
8.600181341452948e-10	1.2880595e-09	2.6337318e-10	0.987004
8.650047022578023e-10	3.4567732e-10	1.1851794e-09	0.987004
8.700406428008358e-10	-1.11110565e-10	3.950598e-10	0.987004
8.750272030928095e-10	8.5596286e-10	1.975299e-10	0.987004
8.800137579568758e-10	8.724237e-10	8.5596286e-10	0.987004
8.850003216359269e-10	4.3621184e-10	7.2427625e-10	0.987004
8.900362399602071e-10	5.349768e-10	5.2674637e-10	0.987004
8.950228088767607e-10	2.1810592e-10	1.975299e-10	0.987004
9.000093690244243e-10	4.897095e-10	3.292165e-10	0.987004
9.050452985290306e-10	2.716036e-10	6.255113e-10	0.987004
9.10031845880597e-10	4.773639e-10	3.950598e-10	0.987004
9.150184060994274e-10	7.078154e-10	1.3168659e-10	0.987004
9.200049605865362e-10	3.7448375e-10	7.901196e-10	0.987004
9.250408951938218e-10	1.6460824e-10	-3.2921648e-11	0.987004
9.300274491732864e-10	1.2551379e-09	4.609031e-10	0.987004
9.350140043250583e-10	1.0041102e-09	9.218062e-10	0.987004
9.40000564813723e-10	3.8682937e-10	7.901196e-10	0.987004
9.45036487886951e-10	8.5184765e-10	5.925897e-10	0.987004
9.500230362740767e-10	9.0946056e-10	5.2674637e-10	0.987004
9.550095984072479e-10	4.5267268e-10	9.547279e-10	0.987004
9.600455314067602e-10	5.6378324e-10	5.2674637e-10	0.987004
9.650320811721223e-10	6.748938e-10	1.0534927e-09	0.987004
9.700186395990332e-10	5.1028554e-10	2.9629485e-10	0.987004
9.75005189747304e-10	9.1357577e-10	6.58433e-10	0.987004
9.80041116879603e-10	1.6460824e-11	1.1193361e-09	0.987004
9.850276749674431e-10	8.230412e-12	4.938247e-10	0.987004
9.90014223601161e-10	5.39092e-10	5.2674637e-10	0.987004
9.950007855314981e-10	6.58433e-10	3.950598e-10	0.987004
1.000036703001457e-09	7.571979e-10	3.292165e-10	0.987004
1.005023258410673e-09	2.8806443e-10	1.1851794e-09	0.987004
1.0100097991050649e-09	1.9341469e-10	3.950598e-10	0.987004
1.0150457215693253e-09	1.4074005e-09	6.5843296e-11	0.987004
1.0200322753071898e-09	5.925897e-10	1.0534927e-09	0.987004
1.0250188258943933e-09	-1.6460824e-10	3.292165e-10	0.987004
1.0300053829426807e-09	1.1234512e-09	6.255113e-10	0.987004
1.035041306819802e-09	-8.230412e-11	8.5596286e-10	0.987004
1.0400278466576158e-09	1.3168659e-10	5.2674637e-10	0.987004
1.045014398808495e-09	4.773639e-10	1.975299e-10	0.987004
1.0500009540752984e-09	3.8271417e-10	9.876494e-10	0.987004
1.0550368727835598e-09	3.2098607e-10	3.292165e-10	0.987004
1.0600234322668372e-09	8.5596286e-10	6.58433e-10	0.987004
1.0650099732570763e-09	5.2263116e-10	1.1851794e-09	0.987004
1.0700458927028976e-09	-2.8806443e-11	3.950598e-10	0.987004
1.0750324468882782e-09	7.9835e-10	5.925897e-10	0.987004
1.080018994609479e-09	3.2921648e-11	9.218062e-10	0.987004
1.0850055480885634e-09	-1.358018e-10	-6.5843296e-11	0.987004
1.0900414716583683e-09	1.2921747e-09	6.5843296e-11	0.987004
1.0950280165262413e-09	9.917647e-10	9.876494e-10	0.987004
1.1000145704036595e-09	6.0493527e-10	2.6337318e-10	0.987004
1.1050011088409318e-09	9.0534535e-10	1.0205711e-09	0.987004
1.1100370335615806e-09	-2.057603e-11	2.6337318e-10	0.987004
1.1150235831586623e-09	4.8559434e-10	1.6460824e-10	0.987004
1.1200101391697987e-09	1.1111057e-09	5.2674637e-10	0.987004
1.1250460595480866e-09	-1.1522577e-10	1.2510226e-09	0.987004
1.1300326060847086e-09	-3.4567732e-10	9.876495e-11	0.987004
1.135019153984964e-09	6.337417e-10	-4.609031e-10	0.987004
1.1400057035377141e-09	1.1481425e-09	6.9135464e-10	0.987004
1.1450416233045613e-09	1.1522577e-10	6.58433e-10	0.987004
1.1500281671108936e-09	1.8106906e-10	3.292165e-10	0.987004
1.1550147245096825e-09	6.3785693e-10	7.901196e-10	0.987004
1.160001266027438e-09	4.032902e-10	1.3168659e-10	0.987004
1.1650371882172835e-09	9.958798e-10	3.6213813e-10	0.987004
1.1700237349608062e-09	6.8723943e-10	1.0534927e-09	0.987004
1.1750102795523084e-09	2.8806443e-10	4.609031e-10	0.987004
1.1800462071271264e-09	-1.3168659e-10	2.9629485e-10	0.987004
1.1850327543756612e-09	9.876494e-10	1.975299e-10	0.987004
1.1900192982767265e-09	6.831242e-10	1.218101e-09	0.987004
1.1950058514667696e-09	3.6625333e-10	1.0534927e-09	0.987004
1.2000417698259398e-09	-2.5514277e-10	1.1193361e-09	0.987004
1.2050283178780827e-09	-1.8106906e-10	-1.3168659e-10	0.987004
1.2100148621771189e-09	1.1193361e-09	5.2674637e-10	0.987004
1.2150014121116671e-09	6.090505e-10	1.3827093e-09	0.987004
1.2200373282900166e-09	-1.3991701e-10	3.950598e-10	0.987004
1.2250238697233441e-09	9.218062e-10	2.3045155e-10	0.987004
1.2300104244229324e-09	3.1275565e-10	7.901196e-10	0.987004
1.2350463450134265e-09	3.8271417e-10	7.901196e-10	0.987004
1.240032887848224e-09	7.407371e-11	2.6337318e-10	0.987004
1.2450194324428358e-09	9.958798e-10	-6.5843296e-11	0.987004
1.2500059721468403e-09	7.6954354e-10	6.58433e-10	0.987004
1.2550418987629917e-09	4.691335e-10	1.4485525e-09	0.987004
1.2600284543233446e-09	3.7036856e-11	3.292165e-10	0.987004
1.2650149890014727e-09	8.4773244e-10	2.3045155e-10	0.987004
1.2700015444652136e-09	3.950598e-10	7.901196e-10	0.987004
1.2750374661898957e-09	9.053453e-11	5.2674637e-10	0.987004
1.2800240157673917e-09	4.115206e-10	-4.609031e-10	0.987004
1.2850105577051449e-09	1.078184e-09	9.218062e-10	0.987004
1.2900464761426963e-09	5.6789845e-10	1.2510226e-09	0.987004
1.295033023097275e-09	1.9341469e-10	3.6213813e-10	0.987004
1.3000195713960023e-09	7.901196e-10	5.925897e-10	0.987004
1.3050061154820136e-09	2.1399071e-10	1.0534927e-09	0.987004
1.3100420340211608e-09	4.8559434e-10	-1.3168659e-10	0.987004
1.315028580885415e-09	1.0864144e-09	1.0864144e-09	0.987004
1.3200151254111868e-09	6.9958504e-11	6.58433e-10	0.987004
1.325001676533452e-09	1.0699536e-10	1.975299e-10	0.987004
1.3300375922211176e-09	4.032902e-10	1.3168659e-10	0.987004
1.335024134270459e-09	4.032902e-10	5.5966803e-10	0.987004
1.3400106861333483e-09	7.407371e-10	2.6337318e-10	0.987004
1.3450465961327406e-09	7.489675e-10	7.901196e-10	0.987004
1.3500331468392299e-09	1.6460824e-11	8.5596286e-10	0.987004
1.3550196972532455e-09	6.3785693e-10	1.975299e-10	0.987004
1.3600062350618187e-09	8.024652e-10	3.950598e-10	0.987004
1.3650421532359735e-09	3.950598e-10	1.1851794e-09	0.987004
1.3700287077678086e-09	2.1399071e-10	1.3168659e-10	0.987004
1.3750152529590666e-09	8.683085e-10	5.2674637e-10	0.987004
1.3800018012879377e-09	1.6872345e-10	1.0534927e-09	0.987004
1.3850377176603974e-09	3.7036856e-11	1.975299e-10	0.987004
1.3900242634147135e-09	7.2016104e-10	1.6460824e-10	0.987004
1.3950108075088877e-09	6.172809e-10	9.876494e-10	0.987004
1.4000467331672707e-09	3.7036856e-11	5.2674637e-10	0.987004
1.405033284495616e-09	9.464974e-10	3.950598e-10	0.987004
1.4100198202917374e-09	6.748938e-10	8.5596286e-10	0.987004
1.4150063648220574e-09	2.6337318e-10	1.316866e-09	0.987004
1.4200422933271657e-09	1.7695385e-10	6.58433e-10	0.987004
1.425028829714708e-09	6.337417e-10	5.2674637e-10	0.987004
1.4300153789586347e-09	4.897095e-10	5.2674637e-10	0.987004
1.4350019169495421e-09	1.1934098e-10	7.901196e-10	0.987004
1.4400378373275093e-09	5.2263116e-10	5.5966803e-10	0.987004
1.445024383752572e-09	6.9958506e-10	3.6213813e-10	0.987004
1.4500109342087171e-09	1.6460824e-11	8.5596286e-10	0.987004
1.455046851914234e-09	3.8271417e-10	5.925897e-10	0.987004
1.460033394984642e-09	4.5267266e-11	3.292165e-10	0.98700404
1.46501994826435e-09	4.609031e-10	2.9629485e-10	0.987004
1.4700064796824565e-09	9.0946056e-10	3.950598e-10	0.987004
1.4750424041628547e-09	8.724237e-10	1.1522577e-09	0.987004
1.4800289531333182e-09	2.016451e-10	1.1193361e-09	0.987004
1.4850154937429466e-09	1.8106906e-10	6.58433e-10	0.987004
1.490002042140944e-09	-2.4691237e-11	7.571979e-10	0.987004
1.4950379634677672e-09	1.7695385e-10	0	0.987004
1.5000245057381851e-09	1.4115157e-09	1.2510226e-09	0.987004
1.505011057027741e-09	-1.5226262e-10	1.316866e-09	0.987004
1.5100469705095397e-09	3.99175e-10	2.6337318e-10	0.987004
1.5150335157505844e-09	9.958798e-10	9.218062e-10	0.987004
1.5200200668835664e-09	7.407371e-11	1.1851794e-09	0.987004
1.5250066091835075e-09	9.876495e-11	3.950598e-10	0.987004
1.5300425292878853e-09	4.115206e-10	5.2674637e-10	0.987004
1.5350290707183975e-09	7.078154e-10	6.58433e-10	0.987004
1.5400156191029821e-09	4.5267268e-10	6.58433e-10	0.987004
1.5450021654356952e-09	4.979399e-10	5.925897e-10	0.987004
1.5500380833317546e-09	3.99175e-10	4.609031e-10	0.987004
1.555024626532626e-09	3.0864045e-10	6.5843296e-11	0.987004
1.5600111849361513e-09	5.925897e-10	7.571979e-10	0.987004
1.5650470962550006e-09	1.8518427e-10	1.0205711e-09	0.987004
1.5700336438500852e-09	-4.032902e-10	8.230412e-10	0.987004
1.575020189592986e-09	2.1399071e-10	0	0.987004
1.5800067381069252e-09	8.9711494e-10	4.2798143e-10	0.987004
1.5850426528483145e-09	2.057603e-10	1.0534927e-09	0.987004
1.5900291867722904e-09	3.4567732e-10	3.292165e-10	0.987004
1.5950157423408382e-09	2.3868196e-10	7.2427625e-10	0.987004
1.6000022832283985e-09	3.6213813e-10	1.3168659e-10	0.987004
1.6050382032256763e-09	4.938247e-10	1.0534927e-09	0.987004
1.610024747308385e-09	4.032902e-10	1.0534927e-09	0.987004
1.615011294458212e-09	4.5267266e-11	7.571979e-10	0.987004
1.6200472123075851e-09	2.4691237e-11	5.925897e-10	0.987004
1.6250337544337308e-09	-1.3168659e-10	5.2674637e-10	0.987004
1.6300203020042967e-09	1.1234512e-09	4.609031e-10	0.987004
1.635006846844712e-09	8.312716e-10	1.5802392e-09	0.987004
1.6400427607413244e-09	-6.4197214e-10	1.2510226e-09	0.987004
1.6450293078377475e-09	1.6049304e-10	-1.975299e-10	0.987004
1.6500158580281632e-09	8.9299973e-10	8.230412e-10	0.987004
1.6550023998505091e-09	-2.4691237e-11	1.0534927e-09	0.987004
1.6600383215640796e-09	3.950598e-10	2.9629485e-10	0.987004
1.6650248680939119e-09	-9.876495e-11	1.3168659e-10	0.987004
1.6700114133410075e-09	6.748938e-10	1.3168659e-10	0.987004
1.6750473374156178e-09	2.8394923e-10	1.0534927e-09	0.987004
1.6800338782468725e-09	4.8559434e-10	3.292165e-10	0.987004
1.6850204218659206e-09	-1.11110565e-10	5.925897e-10	0.987004
1.6900069712418952e-09	4.4032705e-10	6.255113e-10	0.987004
1.6950428880498934e-09	2.8394923e-10	5.2674637e-10	0.987004
1.7000294308419798e-09	5.7201366e-10	3.950598e-10	0.987004
1.7050159735249127e-09	5.2674637e-10	7.901196e-10	0.987004
1.7100025280201072e-09	2.6337318e-10	7.2427625e-10	0.987004
1.7150384433230327e-09	5.925897e-10	1.975299e-10	0.987004
1.720024993045753e-09	1.0329168e-09	1.1193361e-09	0.987004
1.7250115341929167e-09	4.9382474e-11	9.876494e-10	0.987004
1.7300474474720184e-09	4.19751e-10	6.5843296e-11	0.987004
1.7350339998259566e-09	4.8559434e-10	8.5596286e-10	0.987004
1.740020537588447e-09	-1.5226262e-10	7.901196e-10	0.98700404
1.7450070854649012e-09	4.5267268e-10	-6.5843296e-11	0.987004
1.7500430073704932e-09	7.8188916e-10	9.218062e-10	0.987004
1.7550295437063787e-09	2.2222113e-10	7.2427625e-10	0.987004
1.760016088452015e-09	1.8106906e-10	4.609031e-10	0.987004
1.765002633792825e-09	4.2798143e-10	3.6213813e-10	0.9870041
1.7700385588958386e-09	1.6460824e-10	4.609031e-10	0.987004
1.7750251027161329e-09	1.1522577e-10	5.2674637e-10	0.987004
1.780011649581009e-09	6.4197214e-10	3.6213813e-10	0.987004
1.7850475675744418e-09	1.8106906e-10	8.888845e-10	0.987004
1.7900341149924264e-09	2.716036e-10	3.950598e-10	0.987004
1.795020651355639e-09	3.8271417e-10	-2.9629485e-10	0.987004
1.8000072021367556e-09	9.506126e-10	6.58433e-10	0.987004
1.8050431139927795e-09	3.950598e-10	7.901196e-10	0.987004
1.8100296638442664e-09	9.053453e-11	1.975299e-10	0.987004
1.8150162074473102e-09	2.4691235e-10	3.950598e-10	0.987004
1.8200027583795772e-09	9.1357577e-10	4.609031e-10	0.987004
1.8250386651131452e-09	-7.407371e-11	1.0864144e-09	0.987004
1.8300252134198942e-09	2.1810592e-10	1.3168659e-10	0.987004
1.8350117524367893e-09	8.724237e-10	3.2921648e-11	0.987004
1.8400476820467148e-09	4.609031e-10	7.2427625e-10	0.987004
1.8450342225546772e-09	3.1275565e-10	1.1851794e-09	0.987004
1.850020773281378e-09	3.6625333e-10	6.255113e-10	0.987004
1.8550073108228878e-09	1.0288015e-10	5.2674637e-10	0.987004
1.8600432380969172e-09	5.5966803e-10	4.609031e-10	0.987004
1.865029778099808e-09	4.115206e-12	1.1851794e-09	0.987004
1.8700163271047613e-09	2.6337318e-10	4.609031e-10	0.987004
1.8750028647010305e-09	7.6542833e-10	5.5966803e-10	0.987004
1.880038779558554e-09	7.0370026e-10	1.1851794e-09	0.987004
1.885025327654038e-09	-8.230412e-11	9.218062e-10	0.987004
1.890011877397729e-09	-1.5226262e-10	2.6337318e-10	0.987004
1.8950477892954587e-09	6.090505e-10	3.950598e-10	0.987004
1.9000343386508022e-09	3.8271417e-10	7.901196e-10	0.987004
1.9050208771283547e-09	1.4403222e-10	5.2674637e-10	0.987004
1.9100074222544545e-09	4.938247e-10	7.901196e-10	0.987004
1.915043349924663e-09	3.7859896e-10	7.2427625e-10	0.987004
1.920029890324263e-09	3.539077e-10	5.2674637e-10	0.987004
1.9250164246015063e-09	-5.5966803e-10	8.888845e-10	0.987004
1.9300029715182114e-09	5.1851595e-10	-6.5843296e-11	0.987004
1.9350388957754025e-09	7.3250667e-10	7.571979e-10	0.987004
1.9400254356267593e-09	-4.897095e-10	9.218062e-10	0.987004
1.9450119834829464e-09	5.2674637e-10	3.950598e-10	0.987004
1.950047906725703e-09	6.58433e-10	1.0534927e-09	0.987004
1.9550344433895607e-09	-2.4691235e-10	5.2674637e-10	0.987004
1.9600209838863276e-09	8.4361723e-10	3.292165e-10	0.987004
1.9650075359031264e-09	3.539077e-10	1.5802392e-09	0.987004
1.970043461647055e-09	-7.2016104e-10	4.609031e-10	0.987004
1.97502999995119e-09	1.8106906e-10	-1.3168659e-10	0.987004
1.9800165428809835e-09	1.1316816e-09	2.9629485e-10	0.987004
1.985003090497055e-09	6.255113e-10	9.218062e-10	0.987004
1.9900390113173408e-09	9.876495e-11	4.2798143e-10	0.987004
1.995025553218761e-09	3.8271417e-10	1.6460824e-10	0.9870041
2.000012095617124e-09	6.296265e-10	5.925897e-10	0.987004
2.005048015705993e-09	-4.5267266e-11	9.876494e-10	0.987004
2.010034563725609e-09	6.172809e-10	1.975299e-10	0.987004
2.0150211116765943e-09	9.3003655e-10	1.1193361e-09	0.987004
2.020007654658737e-09	3.4567732e-10	1.4485525e-09	0.987004
2.0250435693159777e-09	2.2222113e-10	5.925897e-10	0.987004
2.0300301169645954e-09	-2.8806443e-11	6.9135464e-10	0.987004
2.035016657875784e-09	1.3168659e-10	2.6337318e-10	0.987004
2.040003204519089e-09	2.757188e-10	5.925897e-10	0.987004
2.045039125883232e-09	-1.1934098e-10	6.255113e-10	0.987004
