# t (s)	mx ()	my ()	mz ()	E_total (J)	MaxAngle (rad)
0	1.1440273e-09	3.950598e-10	0.97953606	-2.0725775e-17	0.2662729
2.521246419982688e-12	2.0617184e-09	1.0534927e-09	0.97465837	-2.070696e-17	0.24788925
5.048213159830118e-12	2.4279716e-09	2.2880546e-09	0.9706642	-2.0672628e-17	0.23863386
7.52166602531369e-12	1.8106907e-09	3.8189114e-09	0.9679718	-2.062772e-17	0.23586883
1.0043714163402339e-11	3.4567732e-10	5.8600533e-09	0.96688384	-2.0574566e-17	0.23385665
1.2515509096487439e-11	-2.1069855e-09	6.551408e-09	0.9676364	-2.0519383e-17	0.2348418
1.5036127367617625e-11	-5.069934e-09	5.333307e-09	0.97019124	-2.0462756e-17	0.2351009
1.7506848736391772e-11	-6.9793895e-09	2.1069855e-09	0.9741865	-2.0407854e-17	0.24005567
2.0026592487130755e-11	-7.4402924e-09	-2.3374371e-09	0.9792968	-2.0352048e-17	0.2517807
2.2546062298214276e-11	-5.3991505e-09	-6.847703e-09	0.9845512	-2.0294934e-17	0.30830523
2.501591356684726e-11	-2.057603e-10	-9.876494e-09	0.98795027	-2.0239005e-17	0.57345116
2.7535004407097983e-11	7.703666e-09	-9.481435e-09	0.9852309	-2.0205088e-17	0.40665922
3.000456845586052e-11	1.178595e-08	-3.4238514e-09	0.9720127	-2.0240454e-17	0.21898118
3.252338139928117e-11	1.1654263e-08	1.3497876e-09	0.9496943	-2.0332956e-17	0.21727985
3.504204654995976e-11	1.1423812e-08	1.0534927e-09	0.9245729	-2.040034e-17	0.21783297
3.7511229467262463e-11	1.1934097e-08	2.9629483e-09	0.90255904	-2.0414225e-17	0.22070366
4.002966898920529e-11	1.0551388e-08	8.98761e-09	0.88561803	-2.0393107e-17	0.2205367
4.254788687035649e-11	9.674849e-09	1.3563719e-08	0.8741682	-2.0363613e-17	0.21852277
4.501660518328052e-11	1.0288015e-08	1.797522e-08	0.8672286	-2.0335928e-17	0.21998999
4.753471049871011e-11	1.0715997e-08	2.0279735e-08	0.86347544	-2.0310293e-17	0.22000282
5.000349635226817e-11	9.761269e-09	2.2123348e-08	0.862172	-2.0288487e-17	0.22028041
5.2521657752167593e-11	7.670744e-09	2.436202e-08	0.8625295	-2.0270258e-17	0.2209268
5.5039792493982304e-11	4.691335e-09	2.5086296e-08	0.86403465	-2.0255953e-17	0.22159006
5.7508545586475284e-11	1.1357969e-09	2.5415513e-08	0.8662188	-2.0244953e-17	0.22197835
6.002667705823539e-11	-1.876534e-09	2.4691236e-08	0.86889243	-2.0235776e-17	0.22173971
6.254480992784548e-11	-4.1645887e-09	2.396696e-08	0.87186277	-2.0227686e-17	0.22056149
6.501355140811204e-11	-5.99174e-09	2.337437e-08	0.8749834	-2.022009e-17	0.21827987
6.753167111455682e-11	-8.032882e-09	2.278178e-08	0.87832534	-2.0212128e-17	0.21814138
7.000043880961932e-11	-9.909416e-09	2.278178e-08	0.8817276	-2.020369e-17	0.21671979
7.25185617188528e-11	-1.2493766e-08	2.278178e-08	0.88532656	-2.0194022e-17	0.21576278
7.503667724614005e-11	-1.4452604e-08	2.2650093e-08	0.8890867	-2.0182873e-17	0.21516003
7.750543599624172e-11	-1.9357929e-08	2.278178e-08	0.8929786	-2.017005e-17	0.21399865
8.002355371843844e-11	-2.3440213e-08	2.0213893e-08	0.89721876	-2.0154502e-17	0.21402082
8.254167317990521e-11	-2.7720029e-08	1.7909377e-08	0.9018037	-2.0135821e-17	0.21345375
8.501041820790862e-11	-3.2592432e-08	1.45349075e-08	0.9067148	-2.0113714e-17	0.21325952
