# t (s)	mx ()	my ()	mz ()	E_total (J)	MaxAngle (rad)
0	1.0946448e-09	6.58433e-10	0.9795364	-2.0725773e-17	0.26627424
2.506235515366018e-12	2.8477225e-09	8.230412e-10	0.9622999	-2.0625026e-17	0.23464037
5.036994169854321e-12	4.9217865e-09	5.99174e-09	0.9425106	-2.0363766e-17	0.22842771
7.513419090938108e-12	2.9794092e-09	1.6065764e-08	0.9246642	-2.0003618e-17	0.22686261
1.003660008242516e-11	-4.1481276e-09	3.0090387e-08	0.90961224	-1.9648213e-17	0.22628736
1.2508600234825057e-11	-1.4485526e-08	4.497097e-08	0.8978639	-1.9401276e-17	0.2270626
1.5029130542855673e-11	-2.3143919e-08	5.8666377e-08	0.88887215	-1.9284849e-17	0.2328909
1.754908228855521e-11	-2.6995751e-08	6.9464676e-08	0.88252085	-1.9286128e-17	0.2421043
2.00191936340213e-11	-2.7193282e-08	7.71025e-08	0.87810594	-1.9360933e-17	0.2523101
2.253837212293557e-11	-2.5349669e-08	8.128355e-08	0.87461156	-1.947332e-17	0.25870693
2.5007960195371457e-11	-2.278178e-08	8.1909064e-08	0.87153953	-1.959231e-17	0.26252112
2.7526741886895515e-11	-2.1036934e-08	7.868274e-08	0.86838305	-1.9706584e-17	0.26456553
3.004536309762452e-11	-1.9752989e-08	7.275684e-08	0.86506313	-1.9805736e-17	0.2649268
3.2514459749516995e-11	-1.9752989e-08	6.498733e-08	0.861659	-1.9885662e-17	0.2635987
3.5032821184973826e-11	-1.9489615e-08	5.5374212e-08	0.8581024	-1.9950011e-17	0.2609178
3.75017405372391e-11	-1.9226242e-08	4.5629406e-08	0.8546125	-1.9998296e-17	0.25711155
4.001998280932092e-11	-1.7843533e-08	3.5851674e-08	0.85113263	-2.003513e-17	0.25238338
4.253817659601751e-11	-1.5934077e-08	2.7917558e-08	0.8478092	-2.00621e-17	0.2482335
4.5006964806268634e-11	-1.38600145e-08	1.9917598e-08	0.84476197	-2.0081219e-17	0.24479164
4.752511611075404e-11	-1.1308586e-08	1.4353839e-08	0.84191024	-2.0095112e-17	0.24197823
5.004324405071984e-11	-9.069915e-09	1.0008181e-08	0.8393393	-2.0104828e-17	0.24021606
5.2512007200366994e-11	-6.3374173e-09	7.242763e-09	0.8370976	-2.0111401e-17	0.23831668
5.5030132858838884e-11	-4.8065605e-09	4.510266e-09	0.83509105	-2.011595e-17	0.2362888
5.754824320132436e-11	-2.6995752e-09	3.358008e-09	0.8333557	-2.011895e-17	0.2350909
6.001699667414594e-11	-1.0041102e-09	3.0287917e-09	0.83190084	-2.0120834e-17	0.23464653
6.253510814956774e-11	0	2.436202e-09	0.8306476	-2.0122006e-17	0.23413016
6.500384125212618e-11	9.547279e-10	2.1399071e-09	0.8296223	-2.0122649e-17	0.2336173
6.752193213719979e-11	1.3662484e-09	1.4485525e-09	0.8287601	-2.0122965e-17	0.2331258
7.004002903359433e-11	2.0987552e-09	1.6707736e-09	0.8280589	-2.0123054e-17	0.23269221
7.25087403684319e-11	2.436202e-09	1.9341468e-09	0.82750595	-2.0123008e-17	0.23232542
7.502684165549437e-11	2.1069855e-09	1.7695386e-09	0.82705754	-2.012288e-17	0.23201455
7.754494904506353e-11	2.534967e-09	1.7119257e-09	0.826707	-2.0122715e-17	0.231764
8.001367051144345e-11	2.99587e-09	1.3415572e-09	0.82644117	-2.012254e-17	0.23156983
8.253178569427659e-11	3.555538e-09	1.4403221e-09	0.82623464	-2.012236e-17	0.2314194
8.500050791382481e-11	4.131667e-09	2.0905246e-09	0.82608294	-2.0122202e-17	0.2313131
8.751860938345776e-11	3.6872247e-09	2.9876397e-09	0.8259689	-2.0122058e-17	0.23123509
9.003670671613906e-11	2.3209763e-09	3.3250864e-09	0.82588696	-2.0121933e-17	0.23117708
9.250542663247107e-11	1.4156308e-09	2.378589e-09	0.8258305	-2.0121828e-17	0.23113884
9.502353051509277e-11	1.9917596e-09	1.8600731e-09	0.82579124	-2.012174e-17	0.2311136
9.754164522388313e-11	1.7119257e-09	1.1111057e-09	0.8257658	-2.012167e-17	0.2310972
1.000103606685812e-10	2.633732e-09	1.4485525e-09	0.8257504	-2.012162e-17	0.23108861
1.0252847003935311e-10	2.2715938e-09	1.4897046e-09	0.8257417	-2.0121574e-17	0.23108262
1.0504657796865244e-10	2.2386721e-09	1.4897046e-09	0.8257378	-2.0121542e-17	0.23108262
1.0751529775267832e-10	1.9259165e-09	1.0534927e-09	0.825737	-2.0121516e-17	0.23108368
1.1003340301718514e-10	2.6831144e-09	1.4279765e-09	0.82573843	-2.0121498e-17	0.23108368
1.1250213776096903e-10	3.0287917e-09	1.6543128e-09	0.8257406	-2.0121484e-17	0.23108733
1.1502023522267451e-10	2.3703588e-09	1.8024603e-09	0.82574356	-2.0121473e-17	0.23109095
1.1753832881966426e-10	2.7489577e-09	1.316866e-09	0.8257466	-2.0121468e-17	0.23109278
1.2000705180135385e-10	2.897105e-09	1.5061654e-09	0.82574946	-2.0121466e-17	0.23109615
1.2252514896666348e-10	2.4691236e-09	1.6501976e-09	0.82575226	-2.0121458e-17	0.23109771
1.2504324963365302e-10	3.0781742e-09	2.5678886e-09	0.82575464	-2.012146e-17	0.23110057
1.2751197061422203e-10	2.8806442e-09	3.3662386e-09	0.8257568	-2.012146e-17	0.2311024
1.3003007293845308e-10	2.4526627e-09	2.9999851e-09	0.8257585	-2.012146e-17	0.2311024
1.325481637040885e-10	2.0411421e-09	2.6913447e-09	0.8257599	-2.0121458e-17	0.231105
1.350168885238166e-10	1.7448474e-09	2.4650084e-09	0.82576114	-2.012146e-17	0.23110579
1.3753497778579983e-10	1.7119257e-09	2.3045155e-09	0.82576203	-2.012146e-17	0.23110579
1.4000369990586545e-10	2.1069855e-09	1.497935e-09	0.8257627	-2.0121458e-17	0.23110709
1.4252178797068709e-10	2.2386721e-09	1.5596631e-09	0.8257632	-2.012146e-17	0.23110683
1.4503987520711908e-10	2.3374371e-09	8.9711494e-10	0.8257637	-2.012146e-17	0.23110762
1.4750859402100854e-10	2.0082205e-09	9.3003655e-10	0.82576394	-2.012146e-17	0.2311084
1.5002669178796861e-10	2.4691236e-09	1.5226262e-09	0.8257641	-2.012146e-17	0.23110683
1.5254478357281647e-10	2.6666536e-09	1.0946448e-09	0.8257643	-2.0121461e-17	0.23110865
1.5501348952857467e-10	1.876534e-09	1.0534927e-09	0.8257644	-2.0121461e-17	0.23110865
1.575315870879529e-10	2.3703588e-09	1.5967e-09	0.8257645	-2.0121461e-17	0.23110709
1.600003097510577e-10	2.4032802e-09	1.5143958e-09	0.8257646	-2.0121461e-17	0.23110788
1.625184005127561e-10	2.0411421e-09	2.5020452e-09	0.82576466	-2.0121465e-17	0.23110762
1.6503648771394416e-10	1.5802392e-09	2.1728288e-09	0.82576466	-2.0121461e-17	0.23110813
1.6750519249052453e-10	1.4156308e-09	1.6460824e-09	0.82576466	-2.0121461e-17	0.2311084
1.7002328512426786e-10	1.8929949e-09	1.2139858e-09	0.82576466	-2.0121466e-17	0.23110709
1.725413721878181e-10	2.3374371e-09	1.1563729e-09	0.8257646	-2.0121461e-17	0.2311084
1.7501009259754307e-10	2.3045155e-09	1.5061654e-09	0.8257646	-2.0121461e-17	0.23110865
1.7752817974984214e-10	2.1728288e-09	1.5802392e-09	0.8257646	-2.0121461e-17	0.23110709
1.8004626949060832e-10	2.378589e-09	1.5884696e-09	0.8257646	-2.0121463e-17	0.2311084
1.825149787573868e-10	2.633732e-09	1.757193e-09	0.8257646	-2.0121461e-17	0.23110813
1.8503307030626386e-10	2.9629483e-09	1.777769e-09	0.8257646	-2.0121461e-17	0.23110762
1.875017796629183e-10	2.633732e-09	1.9752988e-09	0.8257646	-2.0121461e-17	0.23110788
1.900198542046158e-10	2.4032802e-09	1.4897046e-09	0.8257646	-2.0121461e-17	0.23110734
1.925379647980772e-10	3.1604783e-09	1.7119257e-09	0.8257646	-2.0121463e-17	0.23110813
1.950066778769377e-10	2.732497e-09	2.378589e-09	0.8257646	-2.0121466e-17	0.2311084
1.9752475211008994e-10	1.777769e-09	2.0822943e-09	0.8257646	-2.0121461e-17	0.23110709
2.000428426597605e-10	1.4650133e-09	9.218062e-10	0.8257646	-2.0121465e-17	0.2311084
2.025115568361892e-10	2.0740638e-09	9.79419e-10	0.8257646	-2.0121466e-17	0.23110813
2.0502963833444166e-10	2.3868196e-09	9.464974e-10	0.8257645	-2.0121461e-17	0.23110734
2.075477316884783e-10	1.876534e-09	1.7119257e-09	0.8257645	-2.0121461e-17	0.23110813
2.1001644278954342e-10	1.9917596e-09	1.8847643e-09	0.8257645	-2.0121461e-17	0.23110734
2.1253452207395618e-10	2.419741e-09	1.5596631e-09	0.8257646	-2.0121461e-17	0.23110813
2.1500322214732631e-10	2.1892896e-09	1.9876445e-09	0.8257646	-2.0121461e-17	0.2311084
2.1752131131002833e-10	1.9423774e-09	1.8436124e-09	0.8257646	-2.0121461e-17	0.23110734
2.20039399919288e-10	1.6625432e-09	1.8189211e-09	0.8257645	-2.0121461e-17	0.2311084
2.2250810844062728e-10	1.9094557e-09	1.5555479e-09	0.8257645	-2.0121463e-17	0.2311084
2.2502620371565046e-10	1.7119257e-09	1.3909397e-09	0.8257645	-2.0121461e-17	0.23110762
2.2754428736444784e-10	2.1399071e-09	1.1851794e-09	0.8257646	-2.0121461e-17	0.2311084
2.300129913327472e-10	2.7654186e-09	8.9711494e-10	0.8257645	-2.0121461e-17	0.23110762
2.3253108329996615e-10	2.8641833e-09	1.9752988e-09	0.8257645	-2.0121461e-17	0.23110788
2.350491663328482e-10	2.633732e-09	1.8559579e-09	0.8257645	-2.0121461e-17	0.23110734
2.3751787319161947e-10	2.1069855e-09	1.9506077e-09	0.8257645	-2.0121461e-17	0.23110734
2.400359568634066e-10	1.3991701e-09	1.8436124e-09	0.8257645	-2.0121461e-17	0.2311084
2.4250467829777077e-10	9.38267e-10	2.2839395e-09	0.8257646	-2.0121461e-17	0.23110813
2.4502275381691967e-10	1.2016401e-09	2.1069855e-09	0.8257645	-2.0121461e-17	0.23110709
2.4754083885356337e-10	1.4814742e-09	2.255133e-09	0.8257646	-2.0121461e-17	0.23110865
2.500095505315925e-10	1.5967e-09	1.3909397e-09	0.8257645	-2.0121461e-17	0.23110762
2.525276251101474e-10	1.679004e-09	1.4074005e-09	0.8257645	-2.0121461e-17	0.23110788
2.550457142308345e-10	2.0082205e-09	1.7119257e-09	0.8257645	-2.0121461e-17	0.23110762
2.5751442053213585e-10	2.3868196e-09	1.6707736e-09	0.8257645	-2.0121461e-17	0.23110709
2.6003251186757747e-10	2.353898e-09	1.5143958e-09	0.8257646	-2.0121461e-17	0.23110813
2.625012163802848e-10	2.0082205e-09	2.2304416e-09	0.8257646	-2.0121461e-17	0.23110865
2.65019289227233e-10	2.3045155e-09	1.9506077e-09	0.8257645	-2.0121461e-17	0.23110734
2.67537388476655e-10	1.9423774e-09	1.4403221e-09	0.8257645	-2.0121461e-17	0.2311084
2.7000609834563193e-10	1.7119257e-09	1.497935e-09	0.8257646	-2.0121461e-17	0.23110788
2.725241807820718e-10	2.3045155e-09	1.1934098e-09	0.8257645	-2.0121461e-17	0.23110762
2.7504223835348744e-10	2.0246813e-09	1.1851794e-09	0.8257645	-2.0121461e-17	0.23110762
2.775109536452167e-10	2.3209763e-09	8.888845e-10	0.8257645	-2.0121461e-17	0.23110709
2.8002902989588297e-10	2.7654186e-09	9.79419e-10	0.8257645	-2.0121461e-17	0.23110813
2.825471117636533e-10	2.4855844e-09	1.238677e-09	0.8257645	-2.0121461e-17	0.23110788
2.8501583408320313e-10	2.6008102e-09	1.6954649e-09	0.8257645	-2.0121461e-17	0.23110709
2.8753389625880777e-10	2.8312617e-09	1.8559579e-09	0.8257646	-2.0121461e-17	0.23110813
2.900025998422605e-10	1.679004e-09	1.7078106e-09	0.8257646	-2.0121461e-17	0.23110865
