# t (s)	mx ()	my ()	mz ()	E_total (J)	MaxAngle (rad)
0	8.765389e-10	3.950598e-10	0.97953635	-2.0725771e-17	0.2662736
2.521314281882652e-12	2.0761215e-09	-1.3168659e-10	0.9746584	-2.0706956e-17	0.24789047
5.048261324820726e-12	2.8888747e-09	1.4814742e-10	0.97066456	-2.0672628e-17	0.2386336
7.521877453905729e-12	4.0822843e-09	1.777769e-09	0.96797204	-2.0627716e-17	0.23586933
1.0044029788273608e-11	4.757178e-09	4.0822843e-09	0.96688414	-2.0574563e-17	0.23385638
1.2515872988758253e-11	3.4238514e-09	7.143998e-09	0.9676371	-2.0519378e-17	0.23484282
1.5036420472605186e-11	1.0534927e-09	8.493785e-09	0.9701919	-2.0462753e-17	0.2351009
1.7507042064094653e-11	-2.436202e-09	8.823002e-09	0.9741871	-2.0407853e-17	0.24005792
2.0026690843760084e-11	-6.3868e-09	7.4402924e-09	0.9792973	-2.035205e-17	0.25178334
2.254605949405665e-11	-1.0864144e-08	2.633732e-09	0.98455137	-2.029494e-17	0.30831072
2.5015834664548067e-11	-1.1069904e-08	-5.6625233e-09	0.98795056	-2.0239015e-17	0.5734591
2.7534865566862025e-11	-5.267464e-09	-1.2905287e-08	0.98523146	-2.0205099e-17	0.40668634
3.000436940454806e-11	3.358008e-09	-1.3892936e-08	0.9720141	-2.024046e-17	0.21898586
3.252313234612514e-11	8.164569e-09	-1.1456733e-08	0.9496969	-2.0332953e-17	0.21727873
3.5041750006437486e-11	9.316826e-09	-1.198348e-08	0.9245761	-2.040034e-17	0.21783186
3.751087265425387e-11	1.2345618e-08	-1.0600771e-08	0.9025624	-2.041423e-17	0.220705
4.002929002334877e-11	1.8715957e-08	-4.016441e-09	0.88562083	-2.0393116e-17	0.22053751
4.2547546178505715e-11	2.335791e-08	2.436202e-09	0.87417006	-2.0363618e-17	0.21852359
4.50162857959463e-11	2.6300283e-08	6.2551133e-09	0.8672301	-2.0335936e-17	0.21999052
4.7534406069522534e-11	2.8814673e-08	8.460864e-09	0.86347663	-2.03103e-17	0.2200031
5.0003199497342634e-11	3.0386683e-08	1.1720107e-08	0.8621728	-2.0288489e-17	0.22028124
5.252138564593987e-11	3.012331e-08	1.5078115e-08	0.86253023	-2.027026e-17	0.22092734
5.503955688864097e-11	2.7835254e-08	1.955546e-08	0.86403537	-2.0255953e-17	0.22159033
5.7508339143806624e-11	2.5349669e-08	2.2814703e-08	0.8662195	-2.0244953e-17	0.2219778
6.002648855887809e-11	2.2320878e-08	2.4230333e-08	0.8688931	-2.0235776e-17	0.22173943
6.254462093446803e-11	1.9226242e-08	2.617271e-08	0.8718633	-2.0227684e-17	0.22056092
6.501339626503244e-11	1.659251e-08	2.7917558e-08	0.87498385	-2.022009e-17	0.21827959
6.753154323546577e-11	1.3827092e-08	2.9366111e-08	0.8783259	-2.0212127e-17	0.21814138
7.000030192686314e-11	1.2148089e-08	3.1012192e-08	0.8817281	-2.0203688e-17	0.21672007
7.251841866552857e-11	9.942338e-09	3.3448394e-08	0.8853273	-2.0194022e-17	0.21576278
