# t (s)	mx ()	my ()	mz ()
1.945039962148534e-09	-7.571979e-10	-3.374469e-10	0.74034065
1.94750868472652e-09	-1.975299e-10	-5.2674637e-10	0.7522347
1.9500267803798792e-09	7.571979e-10	3.950598e-10	0.76438934
1.9525448744577495e-09	1.975299e-10	7.2427625e-10	0.7763608
1.955013577009099e-09	1.316866e-09	1.316866e-09	0.7877224
1.9575316435875826e-09	1.4485525e-09	1.9094557e-09	0.7987287
1.9600003346608934e-09	1.917686e-09	3.1296141e-09	0.80875885
1.9625183831222145e-09	1.8436124e-09	3.753068e-09	0.81804377
1.9650364235916755e-09	1.9917596e-09	3.6625334e-09	0.82625246
1.9675050722474705e-09	2.0411421e-09	3.9835193e-09	0.8332097
1.970023076838698e-09	2.0740638e-09	4.2962753e-09	0.8392281
1.972541073112101e-09	2.8312617e-09	4.131667e-09	0.8442608
1.975009688396895e-09	2.2386721e-09	4.9053255e-09	0.848377
1.97752767082489e-09	1.316866e-09	5.168699e-09	0.85189486
1.9800456469182785e-09	1.0864144e-09	5.3991505e-09	0.8548698
1.982514251967089e-09	8.5596286e-10	5.6625233e-09	0.8573798
1.9850322157108072e-09	-3.2921648e-11	5.530837e-09	0.8596236
1.987500807417851e-09	-6.5843296e-11	4.9053255e-09	0.8615876
1.9900187739978386e-09	-1.6460824e-10	4.609031e-09	0.8634091
1.9925367359986546e-09	3.2921648e-11	4.5761093e-09	0.86509204
1.9950053423036397e-09	-4.938247e-10	4.609031e-09	0.866641
1.9975233129068934e-09	-5.2674637e-10	4.0822843e-09	0.8681442
2.0000412814815797e-09	-6.58433e-10	4.6748743e-09	0.86959136
2.0025098857147926e-09	-2.6337318e-10	4.6748743e-09	0.870972
2.005027861447371e-09	-5.925897e-10	4.2798143e-09	0.87235606
2.007545838540388e-09	-4.609031e-10	3.9505976e-09	0.87372804
2.0100144567994424e-09	-8.230412e-10	3.6213814e-09	0.8750729
2.012532443379457e-09	-5.2674637e-10	3.9505976e-09	0.8764554
2.015001061637301e-09	-6.9135464e-10	4.872404e-09	0.87783164
2.0175190558137285e-09	-6.9135464e-10	4.5431876e-09	0.87926847
2.0200370474108724e-09	-9.547279e-10	4.213971e-09	0.8807504
2.0225056697725686e-09	-9.876494e-10	3.9505976e-09	0.88226014
2.0250236726752573e-09	-8.888845e-10	4.2798143e-09	0.883873
2.02754167803396e-09	-1.0534927e-09	4.213971e-09	0.8855766
2.03001030321803e-09	-1.5473175e-09	4.3785793e-09	0.8873545
2.0325283190567426e-09	-2.436202e-09	4.6748743e-09	0.8893013
2.0350463367886497e-09	-3.0287917e-09	4.7407176e-09	0.8914112
