# t (s)	mx ()	my ()	mz ()	E_total (J)	MaxAngle (rad)
0	1.176949e-09	3.950598e-10	0.97953606	-2.0725775e-17	0.2662747
2.5089097358742604e-12	3.7662367e-08	9.6336976e-08	0.9655482	-2.0650784e-17	0.23723234
5.038975017670427e-12	-7.373626e-08	2.8490393e-07	0.95021915	-2.046465e-17	0.22759074
7.515160662842115e-12	-4.652158e-07	4.2561106e-07	0.9366863	-2.0193074e-17	0.22605878
1.0038649251868749e-11	-1.1401426e-06	3.772821e-07	0.925747	-1.9872771e-17	0.22465464
1.251085487909665e-11	-2.0175373e-06	8.902014e-08	0.91739094	-1.9554161e-17	0.22223134
1.5031436745994804e-11	-3.0869971e-06	-4.963926e-07	0.91044396	-1.9241928e-17	0.2207328
1.7501970903259077e-11	-4.24258e-06	-1.3403062e-06	0.9044656	-1.8955482e-17	0.2203347
2.0021343202067333e-11	-5.4639404e-06	-2.3644327e-06	0.8987175	-1.8688149e-17	0.22168875
2.254046423299429e-11	-6.719572e-06	-3.3454978e-06	0.89313924	-1.8451362e-17	0.22690606
2.5010037553142482e-11	-8.076832e-06	-4.0423834e-06	0.8879276	-1.825404e-17	0.23408082
2.75288683962417e-11	-9.787639e-06	-4.317213e-06	0.88309795	-1.8090892e-17	0.24394715
3.004758879673532e-11	-1.206855e-05	-4.089659e-06	0.8789618	-1.7964285e-17	0.25485536
3.25168181190641e-11	-1.50821315e-05	-3.3897447e-06	0.8756456	-1.7869263e-17	0.2640839
3.503537598198736e-11	-1.9184696e-05	-2.2528943e-06	0.8729184	-1.7792577e-17	0.27130052
3.7504495973922715e-11	-2.4531797e-05	-9.4274435e-07	0.8706567	-1.7727346e-17	0.27702606
4.00229519354296e-11	-3.1789143e-05	-1.385343e-07	0.8684188	-1.7662713e-17	0.28252375
4.254135367304981e-11	-4.0993018e-05	-1.7331931e-06	0.86577505	-1.7599229e-17	0.29446983
4.5010359245180025e-11	-4.981572e-05	-8.204734e-06	0.86224914	-1.7553745e-17	0.33120668
4.752876236109517e-11	-5.298463e-05	-1.9532941e-05	0.8573545	-1.755082e-17	0.38129762
5.0047164535738525e-11	-4.6693764e-05	-3.0179406e-05	0.85140204	-1.7592515e-17	0.4356285
