# t (s)	mx ()	my ()	mz ()	E_total (J)	MaxAngle (rad)
0	1.4732437e-09	5.2674637e-10	0.9795359	-2.0725773e-17	0.26627246
2.518138641981781e-12	2.3374371e-09	9.0534535e-10	0.9727536	-2.0697392e-17	0.2454401
5.045618027644616e-12	2.436202e-09	1.8024603e-09	0.96664625	-2.0640122e-17	0.23371693
7.519764713816269e-12	1.9752988e-09	3.4896948e-09	0.9620848	-2.0560327e-17	0.22956309
1.004250142642021e-11	8.888845e-10	5.79421e-09	0.95959485	-2.0460504e-17	0.22961417
1.2514602267327133e-11	-2.2715938e-09	6.674864e-09	0.95953965	-2.0349816e-17	0.22873178
1.5035226617833734e-11	-5.99174e-09	6.3868e-09	0.96175236	-2.0224296e-17	0.22697707
1.7505752573483708e-11	-1.0666614e-08	3.8847547e-09	0.9656372	-2.0082936e-17	0.22567606
2.0025388691559182e-11	-1.3168659e-08	-2.436202e-09	0.97019243	-1.9906133e-17	0.22391632
2.2544802249127478e-11	-1.3234502e-08	-1.0008181e-08	0.97254455	-1.9677194e-17	0.21654704
2.501466588216536e-11	-9.086375e-09	-1.9621302e-08	0.9664469	-1.9432393e-17	0.2037317
2.753377864934394e-11	6.9135464e-10	-2.515214e-08	0.9433549	-1.9349687e-17	0.21345517
3.0003368441404635e-11	1.0864144e-08	-2.3703587e-08	0.906083	-1.9495765e-17	0.23084673
3.252230925757597e-11	1.856781e-08	-1.5473175e-08	0.86884993	-1.9714508e-17	0.24266753
3.5041192679337975e-11	2.416449e-08	-3.6872247e-09	0.8409135	-1.9898278e-17	0.21475682
3.751046562099982e-11	2.5843494e-08	4.7407176e-09	0.82012683	-2.0017054e-17	0.20533165
4.002875513818736e-11	2.4378481e-08	1.1703646e-08	0.80444705	-2.0081699e-17	0.20628396
4.2546688251074925e-11	1.9259165e-08	1.6329137e-08	0.7937873	-2.0109824e-17	0.2101629
4.5015393148977794e-11	1.3090471e-08	1.8304437e-08	0.7876025	-2.0118384e-17	0.21238077
4.7533569737039654e-11	6.609021e-09	1.7711846e-08	0.78483695	-2.0118753e-17	0.21389394
5.000235220502177e-11	2.8312617e-09	1.5275646e-08	0.7849659	-2.0117087e-17	0.21414933
5.252045374339835e-11	0	1.2790061e-08	0.787395	-2.011638e-17	0.2139557
5.503856457271417e-11	-8.065804e-10	1.078184e-08	0.79146683	-2.0117822e-17	0.21399668
5.7507309386906585e-11	-9.876494e-10	8.69543e-09	0.7965848	-2.0121493e-17	0.21542034
6.00254518866206e-11	-7.571979e-10	7.045233e-09	0.80264497	-2.0127243e-17	0.21506453
6.254361518466074e-11	-1.3168659e-10	5.6460627e-09	0.8092318	-2.0134468e-17	0.21732987
6.501240419177865e-11	-7.571979e-10	4.872404e-09	0.81585723	-2.014235e-17	0.21745065
6.753056365204823e-11	6.9135464e-10	3.849775e-09	0.8224863	-2.0150537e-17	0.21961272
7.004871454275991e-11	1.5473175e-09	2.3703588e-09	0.82877845	-2.0158287e-17	0.22023322
7.251749187828147e-11	2.8312617e-09	2.897105e-09	0.834498	-2.0165047e-17	0.22189467
7.503563437361209e-11	4.4773443e-09	3.555538e-09	0.83980453	-2.0170791e-17	0.2222527
7.750441613695465e-11	5.135777e-09	4.0658237e-09	0.84446436	-2.0175145e-17	0.22391096
8.002254470405848e-11	4.3621182e-09	3.9505976e-09	0.84867746	-2.017825e-17	0.22376595
8.254067285481752e-11	4.8065605e-09	3.555538e-09	0.8523942	-2.018004e-17	0.2250583
8.500943106243461e-11	4.7407176e-09	4.2468926e-09	0.85562485	-2.0180586e-17	0.22583556
8.752755346568494e-11	3.6872247e-09	5.0040905e-09	0.8585737	-2.0179996e-17	0.22568353
9.004568919538537e-11	3.4238514e-09	5.464994e-09	0.8612425	-2.0178351e-17	0.22626212
9.251442860409911e-11	3.3909298e-09	5.9258967e-09	0.8636443	-2.0175824e-17	0.22710814
9.503255883097907e-11	3.0617133e-09	6.748938e-09	0.8659238	-2.0172387e-17	0.22737773
9.750131037593739e-11	2.4526627e-09	7.111076e-09	0.86803156	-2.0168242e-17	0.22721532
1.0001941621105741e-10	2.1728288e-09	8.164569e-09	0.8700871	-2.0163249e-17	0.2265688
1.025375557801366e-10	2.0740638e-09	7.7695095e-09	0.8720778	-2.015749e-17	0.22547247
1.0500629752402848e-10	1.7119257e-09	8.691315e-09	0.87399226	-2.0151088e-17	0.22397484
1.0752442812987557e-10	4.938247e-10	7.835352e-09	0.87593067	-2.0143729e-17	0.2220203
1.1004255021024058e-10	9.876495e-11	8.427942e-09	0.8778763	-2.0135455e-17	0.22143108
1.1251131221418185e-10	-7.901196e-10	7.967039e-09	0.8798116	-2.0126338e-17	0.22071454
1.1502943300312047e-10	-8.888845e-10	7.4402924e-09	0.8818358	-2.0115853e-17	0.21946329
1.17547569340829e-10	-1.1193361e-09	8.230412e-09	0.8839339	-2.0103956e-17	0.21762712
1.2001631973984581e-10	-1.777769e-09	9.481435e-09	0.8860879	-2.0090642e-17	0.21761057
1.2253445240506158e-10	-3.5226164e-09	9.810651e-09	0.88841295	-2.0075018e-17	0.21698822
1.2500321025024916e-10	-4.938247e-09	9.744808e-09	0.8908511	-2.0057224e-17	0.21556613
1.2752134625206026e-10	-6.650173e-09	1.0205711e-08	0.89353997	-2.003591e-17	0.21512233
1.3003947525262487e-10	-8.460864e-09	1.0732458e-08	0.8964814	-2.0010526e-17	0.21483986
1.3250824903160337e-10	-1.0633692e-08	9.613121e-09	0.8996669	-1.9980553e-17	0.21315698
1.350263831718178e-10	-1.3102816e-08	8.7571586e-09	0.903292	-1.9943197e-17	0.21393521
1.375445307646086e-10	-1.557194e-08	7.835352e-09	0.90737516	-1.9896779e-17	0.21253623
1.4001331509914292e-10	-1.91604e-08	5.99174e-09	0.9119031	-1.9839479e-17	0.21359776
1.425314712024623e-10	-2.3703587e-08	2.5678886e-09	0.9171228	-1.9764725e-17	0.21339634
1.4500026759951029e-10	-2.8510147e-08	-2.633732e-09	0.9228355	-1.9669582e-17	0.21272236
1.4751842412645722e-10	-3.3613002e-08	-1.0403241e-08	0.92911226	-1.954162e-17	0.2130747
1.5003661187821682e-10	-3.776113e-08	-2.3045153e-08	0.93529296	-1.9369878e-17	0.21282257
1.525054300405209e-10	-3.9143842e-08	-3.976935e-08	0.93989813	-1.914291e-17	0.21169764
1.5502363799053531e-10	-3.4798184e-08	-6.156348e-08	0.9400164	-1.8842339e-17	0.2090302
1.5754185555983447e-10	-1.7794152e-08	-8.335761e-08	0.92982626	-1.8522609e-17	0.20958756
1.600107071767823e-10	1.5473175e-08	-9.3695014e-08	0.90458363	-1.8355015e-17	0.22707981
1.625289391936415e-10	5.333307e-08	-9.027116e-08	0.8685798	-1.8511468e-17	0.252739
1.650471577113142e-10	8.4016044e-08	-7.8748585e-08	0.8337608	-1.8919255e-17	0.21696027
1.6751607159078206e-10	1.0324229e-07	-4.155535e-08	0.8020514	-1.9291162e-17	0.20080148
1.7003465612249677e-10	1.02748466e-07	5.9588183e-09	0.7727505	-1.954912e-17	0.20048894
1.7250376389929862e-10	8.315185e-08	4.371995e-08	0.7483381	-1.9705695e-17	0.20529746
1.7502168278467936e-10	5.4979154e-08	6.29894e-08	0.7286959	-1.9799193e-17	0.20972273
1.7753972972674481e-10	2.6979292e-08	6.472396e-08	0.71449465	-1.9849347e-17	0.2115075
1.800084997100395e-10	5.9423577e-09	5.5440058e-08	0.7053772	-1.9873109e-17	0.21164231
1.8252661890868767e-10	-6.9793895e-09	4.3259046e-08	0.7005335	-1.9883536e-17	0.21122766
1.850447162589227e-10	-1.27571385e-08	3.0682976e-08	0.699479	-1.9888006e-17	0.21123989
1.8751345477548728e-10	-1.4419682e-08	2.0806482e-08	0.7013115	-1.9891285e-17	0.21083952
1.9003159979787925e-10	-1.3218042e-08	1.4419682e-08	0.70557886	-1.989619e-17	0.21120036
1.925004062413946e-10	-1.2016402e-08	1.0798301e-08	0.71176696	-1.9903843e-17	0.21187486
1.9501858553135626e-10	-1.1703646e-08	7.3744495e-09	0.7197254	-1.99151e-17	0.21117221
1.975367702391256e-10	-1.0683075e-08	4.872404e-09	0.7289232	-1.9929856e-17	0.21217142
2.0000559286464745e-10	-8.098725e-09	3.094635e-09	0.7388009	-1.9947419e-17	0.21242459
2.025237590164931e-10	-6.4526433e-09	1.1193361e-09	0.7494892	-1.9967986e-17	0.21195477
2.0504194551221772e-10	-4.839482e-09	-2.6337318e-10	0.76057166	-1.9990598e-17	0.21287534
2.075107357853355e-10	-2.99587e-09	-6.58433e-10	0.77160305	-2.0014032e-17	0.21402334
2.100289142401182e-10	-1.4156308e-09	-2.6337318e-10	0.78279555	-2.0038422e-17	0.21497123
